        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , MVDDQ Power Draw [W] , PCIe Slot Power [W] , 6-Pin #1 Power [W] , 8-Pin #1 Power [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-07-01 15:48:07 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       24   ,                   0   ,                    2   ,              147.7   ,                 102.5   ,               36.1   ,              41.1   ,             38.4   ,             64.1   ,                        64.8   ,               2   , 1.1250   ,               55.1   ,                  3402   ,
2021-07-01 15:48:08 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       24   ,                   0   ,                    2   ,              147.6   ,                 102.4   ,               36.1   ,              41.1   ,             38.2   ,             64.2   ,                        64.7   ,               2   , 1.1250   ,               55.1   ,                  3402   ,
2021-07-01 15:48:09 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       23   ,                   0   ,                    2   ,              147.1   ,                 101.9   ,               36.1   ,              41.1   ,             37.9   ,             64.0   ,                        64.5   ,               2   , 1.1250   ,               54.8   ,                  3402   ,
2021-07-01 15:48:10 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    1   ,              142.7   ,                  97.2   ,               36.5   ,              41.5   ,             36.3   ,             61.0   ,                        62.6   ,               2   , 1.1250   ,               63.1   ,                  3402   ,
2021-07-01 15:48:11 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2250   ,           1536   ,        100   ,                       26   ,                   0   ,                    1   ,              144.2   ,                  98.8   ,               36.4   ,              41.4   ,             36.7   ,             62.1   ,                        63.2   ,               2   , 1.1250   ,               61.5   ,                  3402   ,
2021-07-01 15:48:12 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       28   ,                   0   ,                    1   ,              145.5   ,                 100.2   ,               36.2   ,              41.2   ,             37.2   ,             63.0   ,                        63.8   ,               2   , 1.1250   ,               60.1   ,                  3402   ,
2021-07-01 15:48:13 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    1   ,              144.0   ,                  98.6   ,               36.4   ,              41.4   ,             36.7   ,             61.9   ,                        63.2   ,               2   , 1.1250   ,               58.5   ,                  3402   ,
2021-07-01 15:48:14 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       27   ,                   0   ,                    1   ,              144.4   ,                  99.0   ,               36.4   ,              41.4   ,             36.8   ,             62.1   ,                        63.3   ,               2   , 1.1250   ,               57.0   ,                  3402   ,
2021-07-01 15:48:15 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    1   ,              144.2   ,                  98.9   ,               36.3   ,              41.3   ,             36.9   ,             61.9   ,                        63.2   ,               2   , 1.1250   ,               56.0   ,                  3402   ,
2021-07-01 15:48:16 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       27   ,                   0   ,                    1   ,              144.0   ,                  98.7   ,               36.3   ,              41.3   ,             36.7   ,             62.0   ,                        63.1   ,               2   , 1.1250   ,               55.1   ,                  3402   ,
2021-07-01 15:48:17 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       28   ,                   0   ,                    1   ,              143.8   ,                  98.3   ,               36.5   ,              41.5   ,             36.7   ,             61.5   ,                        63.1   ,               2   , 1.1250   ,               54.8   ,                  3402   ,
2021-07-01 15:48:18 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2250   ,           1536   ,         98   ,                       27   ,                   0   ,                    1   ,              142.5   ,                  97.1   ,               36.4   ,              41.4   ,             36.3   ,             60.8   ,                        62.6   ,               2   , 1.1250   ,               53.9   ,                  3402   ,
2021-07-01 15:48:19 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,         99   ,                       28   ,                   0   ,                    1   ,              143.9   ,                  98.7   ,               36.2   ,              41.2   ,             36.7   ,             61.9   ,                        63.1   ,               2   , 1.1250   ,               53.5   ,                  3402   ,
2021-07-01 15:48:20 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,         98   ,                       30   ,                   0   ,                    1   ,              142.4   ,                  96.8   ,               36.7   ,              41.7   ,             36.1   ,             60.7   ,                        62.5   ,               2   , 1.1250   ,               53.5   ,                  3402   ,
2021-07-01 15:48:21 ,        1058.2   ,           1752.8   ,               72.0   ,              67   ,                2220   ,            275   ,          1   ,                        0   ,                   0   ,                    1   ,               64.8   ,                  23.6   ,               32.2   ,              37.2   ,              8.9   ,             14.7   ,                        28.4   ,              16   , 1.1250   ,               61.5   ,                  3026   ,
2021-07-01 15:48:22 ,        1058.2   ,           1752.8   ,               69.0   ,              67   ,                2250   ,            159   ,          0   ,                        0   ,                   0   ,                    0   ,               59.5   ,                  18.5   ,               32.1   ,              37.1   ,              7.0   ,             11.4   ,                        26.1   ,              16   , 1.1250   ,               60.5   ,                  2706   ,
2021-07-01 15:48:23 ,        1058.2   ,           1752.8   ,               69.0   ,              67   ,                2220   ,            292   ,          3   ,                        2   ,                   0   ,                    0   ,               60.3   ,                  19.1   ,               32.2   ,              37.2   ,              7.3   ,             11.8   ,                        26.5   ,              16   , 1.1250   ,               68.4   ,                  2908   ,
2021-07-01 15:48:24 ,        1045.2   ,           1752.8   ,               68.0   ,              67   ,                2220   ,            292   ,          3   ,                        2   ,                   0   ,                    0   ,               59.5   ,                  18.3   ,               32.2   ,              37.2   ,              7.0   ,             11.3   ,                        26.1   ,              16   , 1.1120   ,               66.8   ,                  2906   ,
2021-07-01 15:48:25 ,        1045.2   ,           1752.8   ,               68.0   ,              67   ,                2220   ,            292   ,          0   ,                        0   ,                   0   ,                    0   ,               58.4   ,                  17.4   ,               32.0   ,              37.0   ,              6.6   ,             10.8   ,                        25.6   ,              16   , 1.1120   ,               65.9   ,                  2978   ,
2021-07-01 15:48:26 ,         823.1   ,           1752.8   ,               66.0   ,              67   ,                2220   ,            338   ,          2   ,                        0   ,                   0   ,                    1   ,               54.1   ,                  13.2   ,               31.9   ,              36.9   ,              5.1   ,              8.1   ,                        23.7   ,              16   , 0.9620   ,               64.4   ,                  3000   ,
2021-07-01 15:48:27 ,         823.1   ,           1752.8   ,               65.0   ,              66   ,                2250   ,            382   ,          2   ,                        0   ,                   0   ,                    1   ,               52.9   ,                  12.0   ,               31.9   ,              36.9   ,              4.7   ,              7.3   ,                        23.2   ,              16   , 0.9620   ,               62.8   ,                  3023   ,
2021-07-01 15:48:28 ,         823.1   ,           1752.8   ,               65.0   ,              66   ,                2220   ,            418   ,          2   ,                        0   ,                   0   ,                    1   ,               52.9   ,                  12.0   ,               31.9   ,              36.9   ,              4.7   ,              7.3   ,                        23.2   ,              16   , 0.9620   ,               61.5   ,                  3051   ,
2021-07-01 15:48:29 ,         823.1   ,            405.0   ,               63.0   ,              65   ,                2190   ,            460   ,          3   ,                        1   ,                   0   ,                    2   ,               30.5   ,                   8.8   ,               12.7   ,              17.7   ,              3.3   ,              5.5   ,                        13.4   ,              16   , 0.9620   ,               61.1   ,                  3071   ,
2021-07-01 15:48:30 ,         823.1   ,            405.0   ,               63.0   ,              64   ,                2190   ,            528   ,          8   ,                        2   ,                   0   ,                    5   ,               30.3   ,                   8.8   ,               12.5   ,              17.5   ,              3.3   ,              5.5   ,                        13.3   ,              16   , 0.9620   ,               60.9   ,                  3093   ,
2021-07-01 15:48:31 ,         823.1   ,            405.0   ,               62.0   ,              64   ,                2190   ,            587   ,          4   ,                        2   ,                   0   ,                    3   ,               30.2   ,                   8.7   ,               12.5   ,              17.5   ,              3.3   ,              5.4   ,                        13.2   ,              16   , 0.9620   ,               60.9   ,                  3124   ,
2021-07-01 15:48:32 ,         202.5   ,            162.0   ,               61.0   ,              63   ,                2190   ,            653   ,          4   ,                        4   ,                   0   ,                    2   ,               30.1   ,                   8.7   ,               12.4   ,              17.4   ,              3.3   ,              5.4   ,                        13.2   ,              16   , 0.9620   ,               60.9   ,                  3142   ,
2021-07-01 15:48:33 ,         202.5   ,            162.0   ,               61.0   ,              63   ,                2160   ,            654   ,          8   ,                       11   ,                   0   ,                    0   ,               22.1   ,                   4.5   ,                8.7   ,              13.7   ,              0.1   ,              4.4   ,                         9.7   ,              16   , 0.9620   ,               72.5   ,                  3214   ,
2021-07-01 15:48:34 ,         135.0   ,            162.0   ,               60.0   ,              62   ,                2130   ,            654   ,          9   ,                       11   ,                   0   ,                    0   ,               22.1   ,                   4.5   ,                8.7   ,              13.7   ,              0.1   ,              4.4   ,                         9.7   ,              16   , 0.9620   ,               70.9   ,                  3302   ,
2021-07-01 15:48:35 ,         135.0   ,            162.0   ,               60.0   ,              62   ,                2130   ,            655   ,          7   ,                        9   ,                   0   ,                    0   ,               21.4   ,                   4.2   ,                8.2   ,              13.2   ,              0.0   ,              4.2   ,                         9.4   ,              16   , 0.9620   ,               69.4   ,                  3390   ,
2021-07-01 15:48:36 ,         135.0   ,            162.0   ,               60.0   ,              61   ,                2100   ,            657   ,         11   ,                       12   ,                   0   ,                    0   ,               21.4   ,                   4.2   ,                8.2   ,              13.2   ,              0.0   ,              4.2   ,                         9.4   ,              16   , 0.9620   ,               68.0   ,                  3456   ,
2021-07-01 15:48:37 ,         135.0   ,            162.0   ,               59.0   ,              61   ,                2070   ,            803   ,         29   ,                       12   ,                   0   ,                   11   ,               22.8   ,                   4.8   ,                8.9   ,              13.9   ,              0.6   ,              4.2   ,                        10.0   ,              16   , 0.9620   ,               66.6   ,                  3442   ,
2021-07-01 15:48:38 ,         135.0   ,            162.0   ,               59.0   ,              61   ,                2070   ,           1531   ,          0   ,                        3   ,                   0   ,                    0   ,               21.1   ,                   4.1   ,                8.0   ,              13.0   ,              0.0   ,              4.1   ,                         9.3   ,              16   , 0.9620   ,               74.8   ,                  3424   ,
2021-07-01 15:48:39 ,         135.0   ,            162.0   ,               58.0   ,              61   ,                2040   ,           1531   ,          7   ,                        9   ,                   0   ,                    0   ,               21.3   ,                   4.2   ,                8.1   ,              13.1   ,              0.0   ,              4.2   ,                         9.3   ,              16   , 0.9620   ,               73.1   ,                  3410   ,
2021-07-01 15:48:40 ,         135.0   ,            162.0   ,               58.0   ,              60   ,                2040   ,           1531   ,          0   ,                        3   ,                   0   ,                    0   ,               21.0   ,                   4.1   ,                7.9   ,              12.9   ,              0.0   ,              4.1   ,                         9.2   ,              16   , 0.9620   ,               71.6   ,                  3414   ,
2021-07-01 15:48:41 ,         135.0   ,            162.0   ,               58.0   ,              60   ,                2040   ,           1531   ,          0   ,                        3   ,                   0   ,                    0   ,               20.9   ,                   4.1   ,                7.8   ,              12.8   ,              0.0   ,              4.1   ,                         9.2   ,              16   , 0.9620   ,               70.1   ,                  3417   ,
2021-07-01 15:48:42 ,         135.0   ,            162.0   ,               58.0   ,              60   ,                2010   ,           1534   ,          4   ,                        4   ,                   0   ,                    1   ,               21.0   ,                   4.1   ,                7.9   ,              12.9   ,              0.0   ,              4.1   ,                         9.2   ,              16   , 0.9620   ,               68.5   ,                  3428   ,
2021-07-01 15:48:43 ,        1123.5   ,           1752.8   ,               73.0   ,              60   ,                2010   ,           1536   ,        100   ,                       26   ,                   0   ,                    2   ,              162.3   ,                 117.2   ,               36.0   ,              41.0   ,             43.6   ,             73.6   ,                        71.2   ,               4   , 1.2000   ,               67.0   ,                  3455   ,
2021-07-01 15:48:44 ,        1123.5   ,           1752.8   ,               75.0   ,              60   ,                1980   ,           1536   ,        100   ,                       26   ,                   0   ,                    2   ,              164.0   ,                 118.8   ,               36.2   ,              41.2   ,             44.5   ,             74.3   ,                        71.9   ,               4   , 1.2000   ,               65.4   ,                  3454   ,
2021-07-01 15:48:45 ,        1123.5   ,           1752.8   ,               76.0   ,              62   ,                1980   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              166.1   ,                 120.9   ,               36.2   ,              41.2   ,             45.1   ,             75.7   ,                        72.9   ,               4   , 1.2000   ,               63.8   ,                  3453   ,
2021-07-01 15:48:46 ,        1123.5   ,           1752.8   ,               76.0   ,              63   ,                1980   ,           1536   ,        100   ,                       28   ,                   0   ,                    2   ,              164.9   ,                 119.6   ,               36.3   ,              41.3   ,             44.8   ,             74.8   ,                        72.3   ,               4   , 1.2000   ,               62.1   ,                  3453   ,
2021-07-01 15:48:47 ,        1123.5   ,           1752.8   ,               77.0   ,              64   ,                1980   ,           1536   ,        100   ,                       28   ,                   0   ,                    2   ,              167.0   ,                 121.7   ,               36.2   ,              41.2   ,             45.5   ,             76.2   ,                        73.2   ,               4   , 1.2000   ,               60.6   ,                  3453   ,
2021-07-01 15:48:48 ,        1123.5   ,           1752.8   ,               78.0   ,              65   ,                2010   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              168.2   ,                 123.2   ,               36.0   ,              41.0   ,             46.0   ,             77.2   ,                        73.8   ,               4   , 1.2000   ,               59.1   ,                  3453   ,
2021-07-01 15:48:49 ,        1123.5   ,           1752.8   ,               78.0   ,              65   ,                2040   ,           1536   ,         99   ,                       28   ,                   0   ,                    2   ,              168.9   ,                 123.8   ,               36.1   ,              41.1   ,             46.1   ,             77.7   ,                        74.1   ,               4   , 1.2000   ,               57.6   ,                  3403   ,
2021-07-01 15:48:50 ,        1123.5   ,           1752.8   ,               78.0   ,              65   ,                2070   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              167.2   ,                 121.8   ,               36.4   ,              41.4   ,             45.4   ,             76.3   ,                        73.3   ,               4   , 1.2000   ,               56.3   ,                  3404   ,
2021-07-01 15:48:51 ,        1123.5   ,           1752.8   ,               79.0   ,              66   ,                2070   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              166.7   ,                 121.1   ,               36.6   ,              41.6   ,             45.1   ,             75.9   ,                        73.1   ,               4   , 1.2000   ,               55.0   ,                  3396   ,
2021-07-01 15:48:52 ,        1123.5   ,           1752.8   ,               79.0   ,              66   ,                2100   ,           1536   ,        100   ,                       28   ,                   0   ,                    2   ,              166.7   ,                 120.8   ,               36.9   ,              41.9   ,             45.2   ,             75.6   ,                        73.1   ,               4   , 1.2000   ,               54.8   ,                  3396   ,
2021-07-01 15:48:53 ,        1123.5   ,           1752.8   ,               79.0   ,              66   ,                2130   ,           1536   ,        100   ,                       28   ,                   0   ,                    2   ,              169.6   ,                 124.1   ,               36.4   ,              41.4   ,             46.4   ,             77.8   ,                        74.4   ,               4   , 1.2000   ,               54.8   ,                  3395   ,
2021-07-01 15:48:54 ,        1123.5   ,           1752.8   ,               80.0   ,              66   ,                2160   ,           1536   ,         99   ,                       28   ,                   0   ,                    2   ,              170.1   ,                 124.9   ,               36.2   ,              41.2   ,             46.7   ,             78.2   ,                        74.6   ,               4   , 1.2000   ,               54.8   ,                  3395   ,
2021-07-01 15:48:55 ,        1123.5   ,           1752.8   ,               80.0   ,              67   ,                2160   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              170.4   ,                 125.0   ,               36.4   ,              41.4   ,             46.6   ,             78.4   ,                        74.8   ,               4   , 1.2000   ,               54.8   ,                  3395   ,
2021-07-01 15:48:56 ,        1123.5   ,           1752.8   ,               80.0   ,              67   ,                2160   ,           1536   ,        100   ,                       25   ,                   0   ,                    2   ,              170.4   ,                 125.1   ,               36.3   ,              41.3   ,             46.8   ,             78.3   ,                        74.7   ,               4   , 1.2000   ,               54.8   ,                  3395   ,
2021-07-01 15:48:57 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       28   ,                   0   ,                    2   ,              163.6   ,                 118.8   ,               35.8   ,              40.8   ,             44.4   ,             74.4   ,                        71.7   ,               2   , 1.1750   ,               54.8   ,                  3395   ,
2021-07-01 15:48:58 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       26   ,                   0   ,                    2   ,              161.8   ,                 116.8   ,               36.0   ,              41.0   ,             43.7   ,             73.1   ,                        71.0   ,               2   , 1.1750   ,               54.8   ,                  3394   ,
2021-07-01 15:48:59 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       26   ,                   0   ,                    2   ,              161.8   ,                 116.8   ,               36.0   ,              41.0   ,             43.8   ,             73.0   ,                        71.0   ,               2   , 1.1750   ,               54.8   ,                  3394   ,
2021-07-01 15:49:00 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       26   ,                   0   ,                    3   ,              161.0   ,                 115.7   ,               36.2   ,              41.2   ,             43.3   ,             72.5   ,                        70.6   ,               2   , 1.1750   ,               54.8   ,                  3395   ,
2021-07-01 15:49:02 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       24   ,                   0   ,                    3   ,              159.3   ,                 113.9   ,               36.4   ,              41.4   ,             42.4   ,             71.5   ,                        69.9   ,               2   , 1.1750   ,               54.8   ,                  3395   ,
2021-07-01 15:49:03 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       25   ,                   0   ,                    3   ,              159.9   ,                 114.5   ,               36.3   ,              41.3   ,             42.8   ,             71.8   ,                        70.1   ,               2   , 1.1750   ,               54.8   ,                  3395   ,
2021-07-01 15:49:04 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    3   ,              161.5   ,                 116.1   ,               36.3   ,              41.3   ,             43.4   ,             72.7   ,                        70.8   ,               2   , 1.1750   ,               54.8   ,                  3395   ,
2021-07-01 15:49:05 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       26   ,                   0   ,                    3   ,              157.0   ,                 112.1   ,               35.9   ,              40.9   ,             41.8   ,             70.3   ,                        68.9   ,               2   , 1.1620   ,               54.8   ,                  3395   ,
2021-07-01 15:49:06 ,        1097.4   ,           1752.8   ,               79.0   ,              67   ,                2250   ,           1536   ,        100   ,                       26   ,                   0   ,                    3   ,              156.7   ,                 111.4   ,               36.3   ,              41.3   ,             41.7   ,             69.7   ,                        68.7   ,               2   , 1.1620   ,               54.8   ,                  3395   ,
2021-07-01 15:49:07 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       26   ,                   0   ,                    3   ,              155.9   ,                 110.6   ,               36.3   ,              41.3   ,             41.4   ,             69.2   ,                        68.4   ,               2   , 1.1620   ,               54.8   ,                  3395   ,
2021-07-01 15:49:08 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,         99   ,                       25   ,                   0   ,                    3   ,              156.8   ,                 111.6   ,               36.2   ,              41.2   ,             41.8   ,             69.8   ,                        68.8   ,               2   , 1.1620   ,               54.8   ,                  3395   ,
2021-07-01 15:49:09 ,        1084.4   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    3   ,              152.2   ,                 106.9   ,               36.3   ,              41.3   ,             40.1   ,             66.8   ,                        66.8   ,               2   , 1.1500   ,               54.8   ,                  3395   ,
2021-07-01 15:49:10 ,        1084.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       25   ,                   0   ,                    3   ,              152.9   ,                 107.7   ,               36.2   ,              41.2   ,             40.3   ,             67.4   ,                        67.1   ,               2   , 1.1500   ,               54.8   ,                  3395   ,
2021-07-01 15:49:11 ,        1084.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       26   ,                   0   ,                    3   ,              153.2   ,                 107.8   ,               36.4   ,              41.4   ,             40.3   ,             67.5   ,                        67.2   ,               2   , 1.1500   ,               54.8   ,                  3395   ,
2021-07-01 15:49:12 ,        1084.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       24   ,                   0   ,                    2   ,              154.6   ,                 109.5   ,               36.1   ,              41.1   ,             40.9   ,             68.6   ,                        67.8   ,               2   , 1.1500   ,               54.5   ,                  3395   ,
2021-07-01 15:49:13 ,        1084.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       23   ,                   0   ,                    2   ,              153.3   ,                 108.2   ,               36.0   ,              41.0   ,             40.4   ,             67.8   ,                        67.2   ,               2   , 1.1500   ,               54.0   ,                  3395   ,
2021-07-01 15:49:14 ,        1071.3   ,           1752.8   ,               79.0   ,              67   ,                2250   ,           1536   ,         99   ,                       24   ,                   0   ,                    2   ,              148.9   ,                 104.0   ,               35.9   ,              40.9   ,             38.9   ,             65.1   ,                        65.3   ,               2   , 1.1370   ,               53.9   ,                  3395   ,
2021-07-01 15:49:15 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       23   ,                   0   ,                    2   ,              148.8   ,                 103.8   ,               36.0   ,              41.0   ,             38.7   ,             65.1   ,                        65.3   ,               2   , 1.1370   ,               53.9   ,                  3395   ,
2021-07-01 15:49:16 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,         99   ,                       24   ,                   0   ,                    3   ,              150.0   ,                 105.5   ,               35.5   ,              40.5   ,             39.1   ,             66.3   ,                        65.8   ,               2   , 1.1370   ,               53.9   ,                  3395   ,
2021-07-01 15:49:17 ,        1071.3   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,         99   ,                       23   ,                   0   ,                    2   ,              148.4   ,                 103.2   ,               36.2   ,              41.2   ,             38.6   ,             64.6   ,                        65.1   ,               2   , 1.1370   ,               53.9   ,                  3395   ,
2021-07-01 15:49:18 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       25   ,                   0   ,                    3   ,              149.1   ,                 104.2   ,               35.9   ,              40.9   ,             39.1   ,             65.2   ,                        65.4   ,               2   , 1.1370   ,               53.9   ,                  3395   ,
2021-07-01 15:49:19 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2250   ,           1536   ,         99   ,                       25   ,                   0   ,                    2   ,              149.5   ,                 104.2   ,               36.3   ,              41.3   ,             38.9   ,             65.3   ,                        65.6   ,               2   , 1.1370   ,               53.9   ,                  3395   ,
2021-07-01 15:49:20 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       24   ,                   0   ,                    2   ,              148.6   ,                 103.4   ,               36.2   ,              41.2   ,             38.6   ,             64.8   ,                        65.2   ,               2   , 1.1370   ,               53.9   ,                  3395   ,
2021-07-01 15:49:21 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       24   ,                   0   ,                    2   ,              150.4   ,                 105.4   ,               36.0   ,              41.0   ,             39.4   ,             66.0   ,                        66.0   ,               2   , 1.1370   ,               53.9   ,                  3395   ,
2021-07-01 15:49:22 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         98   ,                       24   ,                   0   ,                    3   ,              149.5   ,                 104.9   ,               35.6   ,              40.6   ,             39.1   ,             65.9   ,                        65.6   ,               2   , 1.1370   ,               64.0   ,                  3395   ,
2021-07-01 15:49:23 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2250   ,           1536   ,         98   ,                       24   ,                   0   ,                    3   ,              150.1   ,                 105.5   ,               35.6   ,              40.6   ,             39.4   ,             66.1   ,                        65.8   ,               2   , 1.1370   ,               62.4   ,                  3395   ,
2021-07-01 15:49:24 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,         99   ,                       23   ,                   0   ,                    2   ,              146.2   ,                 101.4   ,               35.9   ,              40.9   ,             37.9   ,             63.5   ,                        64.1   ,               2   , 1.1250   ,               60.9   ,                  3395   ,
2021-07-01 15:49:25 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       24   ,                   0   ,                    2   ,              146.7   ,                 101.9   ,               35.8   ,              40.8   ,             37.9   ,             64.0   ,                        64.3   ,               2   , 1.1250   ,               59.4   ,                  3395   ,
2021-07-01 15:49:26 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         98   ,                       25   ,                   0   ,                    2   ,              146.6   ,                 101.6   ,               36.0   ,              41.0   ,             37.8   ,             63.8   ,                        64.3   ,               2   , 1.1250   ,               57.9   ,                  3395   ,
2021-07-01 15:49:27 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       26   ,                   0   ,                    2   ,              146.9   ,                 101.9   ,               36.0   ,              41.0   ,             38.0   ,             63.9   ,                        64.4   ,               2   , 1.1250   ,               56.5   ,                  3395   ,
2021-07-01 15:49:28 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2250   ,           1536   ,         98   ,                       26   ,                   0   ,                    2   ,              147.0   ,                 101.8   ,               36.2   ,              41.2   ,             38.0   ,             63.8   ,                        64.5   ,               2   , 1.1250   ,               55.6   ,                  3394   ,
2021-07-01 15:49:29 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       25   ,                   0   ,                    2   ,              145.3   ,                 100.1   ,               36.1   ,              41.1   ,             37.4   ,             62.7   ,                        63.7   ,               2   , 1.1250   ,               55.4   ,                  3394   ,
2021-07-01 15:49:30 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,         99   ,                       27   ,                   0   ,                    1   ,              141.4   ,                  96.0   ,               36.4   ,              41.4   ,             35.6   ,             60.3   ,                        62.0   ,               2   , 1.1250   ,               54.8   ,                  3394   ,
2021-07-01 15:49:31 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2250   ,           1536   ,         99   ,                       26   ,                   0   ,                    1   ,              143.3   ,                  98.0   ,               36.3   ,              41.3   ,             36.7   ,             61.4   ,                        62.9   ,               2   , 1.1250   ,               54.3   ,                  3392   ,
2021-07-01 15:49:32 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,         99   ,                       26   ,                   0   ,                    1   ,              142.1   ,                  96.7   ,               36.4   ,              41.4   ,             36.1   ,             60.6   ,                        62.3   ,               2   , 1.1250   ,               53.9   ,                  3392   ,
2021-07-01 15:49:33 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2190   ,           1536   ,         98   ,                       28   ,                   0   ,                    1   ,              144.3   ,                  98.9   ,               36.4   ,              41.4   ,             36.7   ,             62.1   ,                        63.3   ,               2   , 1.1250   ,               53.5   ,                  3392   ,
2021-07-01 15:49:34 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,         98   ,                       26   ,                   0   ,                    1   ,              142.4   ,                  97.0   ,               36.3   ,              41.3   ,             36.0   ,             61.1   ,                        62.4   ,               2   , 1.1250   ,               53.5   ,                  3392   ,
2021-07-01 15:49:35 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,         98   ,                       24   ,                   0   ,                    1   ,              143.7   ,                  98.9   ,               35.9   ,              40.9   ,             36.7   ,             62.1   ,                        63.0   ,               2   , 1.1250   ,               53.3   ,                  3391   ,
