        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 8-Pin #1 Power [W] , 8-Pin #1 Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-07-02 14:59:50 ,        1670.5   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2142   ,           1586   ,        100   ,                       38   ,                   0   ,                    8   ,              140.3   ,                 100.2   ,              36.5   ,                12.0   ,            103.1   ,               12.1   ,                        77.9   ,               2   ,        0.9000   ,               52.9   ,                  3302   ,
2021-07-02 14:59:51 ,        1670.5   ,           1251.5   ,               82.6   ,        93.6   ,              54   ,                2140   ,           1586   ,        100   ,                       38   ,                   0   ,                    8   ,              141.2   ,                 101.8   ,              35.9   ,                12.0   ,            104.7   ,               12.1   ,                        78.5   ,              16   ,        0.9000   ,               52.8   ,                  3302   ,
2021-07-02 14:59:52 ,        1695.5   ,           1251.5   ,               82.7   ,        93.7   ,              54   ,                2143   ,           1586   ,        100   ,                       38   ,                   0   ,                    9   ,              153.9   ,                 114.6   ,              35.7   ,                12.0   ,            117.5   ,               12.1   ,                        85.5   ,              16   ,        0.9250   ,               52.8   ,                  3302   ,
2021-07-02 14:59:53 ,        1708.5   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2144   ,           1586   ,        100   ,                       38   ,                   0   ,                    9   ,              151.0   ,                 113.3   ,              34.3   ,                12.0   ,            116.1   ,               12.1   ,                        83.9   ,               2   ,        0.9250   ,               52.6   ,                  3302   ,
2021-07-02 14:59:54 ,        1683.0   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2146   ,           1586   ,        100   ,                       38   ,                   0   ,                    9   ,              142.7   ,                 102.6   ,              36.5   ,                12.0   ,            105.5   ,               12.1   ,                        79.3   ,               2   ,        0.9120   ,               52.5   ,                  3302   ,
2021-07-02 14:59:55 ,        1708.5   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2146   ,           1586   ,         99   ,                       39   ,                   0   ,                    8   ,              153.2   ,                 115.5   ,              34.1   ,                12.0   ,            118.4   ,               12.1   ,                        85.1   ,              16   ,        0.9250   ,               52.5   ,                  3302   ,
2021-07-02 14:59:56 ,        1683.0   ,           1251.5   ,               82.9   ,        93.9   ,              54   ,                2150   ,           1586   ,         99   ,                       38   ,                   0   ,                    8   ,              147.0   ,                 107.8   ,              35.6   ,                12.0   ,            105.5   ,               12.1   ,                        78.8   ,               2   ,        0.9000   ,               52.5   ,                  3302   ,
2021-07-02 14:59:57 ,        1657.5   ,           1251.5   ,               82.7   ,        93.7   ,              54   ,                2152   ,           1586   ,        100   ,                       38   ,                   0   ,                    8   ,              142.0   ,                 105.8   ,              36.2   ,                12.0   ,            108.6   ,               12.1   ,                        80.9   ,               2   ,        0.9000   ,               52.5   ,                  3302   ,
2021-07-02 14:59:58 ,        1657.5   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2153   ,           1586   ,         99   ,                       37   ,                   0   ,                    8   ,              140.6   ,                 101.8   ,              35.2   ,                12.0   ,            104.7   ,               12.1   ,                        78.1   ,               2   ,        0.8810   ,               52.5   ,                  3302   ,
2021-07-02 14:59:59 ,        1645.0   ,           1251.5   ,               82.7   ,        93.7   ,              54   ,                2152   ,           1586   ,        100   ,                       38   ,                   0   ,                    8   ,              137.9   ,                  98.8   ,              35.5   ,                12.0   ,            101.7   ,               12.1   ,                        76.6   ,               2   ,        0.8810   ,               52.4   ,                  3302   ,
2021-07-02 15:00:00 ,        1645.0   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2151   ,           1586   ,        100   ,                       38   ,                   0   ,                    8   ,              141.1   ,                 102.4   ,              35.2   ,                12.0   ,            105.2   ,               12.1   ,                        78.4   ,              16   ,        0.8810   ,               52.4   ,                  3302   ,
2021-07-02 15:00:01 ,        1683.0   ,           1251.5   ,               82.6   ,        93.6   ,              54   ,                2154   ,           1586   ,         99   ,                       42   ,                   0   ,                    6   ,              140.9   ,                 100.8   ,              36.5   ,                12.0   ,            103.7   ,               12.1   ,                        78.3   ,               2   ,        0.9000   ,               52.1   ,                  3302   ,
2021-07-02 15:00:02 ,        1670.5   ,           1251.5   ,               82.5   ,        93.5   ,              54   ,                2148   ,           1586   ,        100   ,                       43   ,                   0   ,                    6   ,              139.8   ,                 100.6   ,              35.6   ,                12.0   ,            103.5   ,               12.1   ,                        77.7   ,               2   ,        0.9000   ,               51.9   ,                  3302   ,
2021-07-02 15:00:03 ,        1657.5   ,           1251.5   ,               82.5   ,        93.5   ,              54   ,                2149   ,           1586   ,         99   ,                       43   ,                   0   ,                    6   ,              129.8   ,                  89.3   ,              36.9   ,                12.0   ,             92.2   ,               12.1   ,                        72.1   ,              16   ,        0.8930   ,               61.1   ,                  3302   ,
2021-07-02 15:00:04 ,        1657.5   ,           1251.5   ,               82.3   ,        93.3   ,              54   ,                2153   ,           1586   ,        100   ,                       42   ,                   0   ,                    6   ,              134.6   ,                  94.8   ,              36.2   ,                12.0   ,             97.7   ,               12.1   ,                        74.8   ,              16   ,        0.8930   ,               59.5   ,                  3302   ,
2021-07-02 15:00:05 ,        1670.5   ,           1251.5   ,               82.5   ,        93.5   ,              54   ,                2154   ,           1586   ,         99   ,                       43   ,                   0   ,                    6   ,              138.9   ,                  98.7   ,              36.6   ,                12.0   ,            101.6   ,               12.1   ,                        77.2   ,              16   ,        0.9000   ,               58.0   ,                  3302   ,
2021-07-02 15:00:06 ,        1683.0   ,           1251.5   ,               82.7   ,        93.7   ,              54   ,                2154   ,           1586   ,         99   ,                       44   ,                   0   ,                    6   ,              145.6   ,                 107.0   ,              35.0   ,                12.0   ,            109.9   ,               12.1   ,                        80.9   ,               2   ,        0.9120   ,               56.6   ,                  3302   ,
2021-07-02 15:00:07 ,        1695.5   ,           1251.5   ,               82.7   ,        93.7   ,              54   ,                2152   ,           1586   ,         99   ,                       44   ,                   0   ,                    6   ,              149.3   ,                 110.2   ,              35.5   ,                12.0   ,            113.1   ,               12.1   ,                        82.9   ,              16   ,        0.9250   ,               55.3   ,                  3302   ,
2021-07-02 15:00:08 ,        1670.5   ,           1251.5   ,               82.5   ,        93.5   ,              54   ,                2153   ,           1586   ,         99   ,                       44   ,                   0   ,                    6   ,              140.8   ,                 101.4   ,              35.9   ,                12.0   ,            104.2   ,               12.1   ,                        78.2   ,              16   ,        0.9000   ,               54.3   ,                  3301   ,
2021-07-02 15:00:09 ,        1670.5   ,           1251.5   ,               82.6   ,        93.6   ,              54   ,                2157   ,           1586   ,         99   ,                       44   ,                   0   ,                    6   ,              140.3   ,                  99.7   ,              37.0   ,                12.0   ,            102.6   ,               12.1   ,                        78.0   ,              16   ,        0.9000   ,               53.1   ,                  3302   ,
2021-07-02 15:00:10 ,        1670.5   ,           1251.5   ,               82.6   ,        93.6   ,              54   ,                2157   ,           1586   ,         99   ,                       45   ,                   0   ,                    7   ,              135.9   ,                  96.9   ,              35.5   ,                12.0   ,             99.8   ,               12.1   ,                        75.5   ,              16   ,        0.9000   ,               61.4   ,                  3302   ,
2021-07-02 15:00:11 ,        1670.5   ,           1251.5   ,               82.4   ,        93.4   ,              54   ,                2156   ,           1586   ,         99   ,                       45   ,                   0   ,                    6   ,              137.7   ,                  96.8   ,              37.3   ,                12.0   ,             99.7   ,               12.1   ,                        76.5   ,               2   ,        0.9000   ,               60.0   ,                  3302   ,
2021-07-02 15:00:12 ,        1683.0   ,           1251.5   ,               80.6   ,        91.6   ,              54   ,                2162   ,            360   ,          1   ,                        0   ,                   0   ,                    0   ,               50.5   ,                  22.1   ,              25.1   ,                12.0   ,             24.8   ,               12.1   ,                        28.1   ,              16   ,        0.9120   ,               58.5   ,                  2936   ,
2021-07-02 15:00:13 ,        1683.0   ,           1251.5   ,               79.7   ,        90.7   ,              54   ,                2161   ,            233   ,          1   ,                        0   ,                   0   ,                    0   ,               50.4   ,                  22.1   ,              25.0   ,                12.0   ,             24.8   ,               12.1   ,                        28.0   ,              16   ,        0.9120   ,               57.0   ,                  2570   ,
2021-07-02 15:00:14 ,        1683.0   ,           1251.5   ,               79.3   ,        90.3   ,              54   ,                2162   ,            373   ,          1   ,                        1   ,                   0   ,                    0   ,               50.7   ,                  22.3   ,              24.9   ,                12.0   ,             25.0   ,               12.1   ,                        28.1   ,              16   ,        0.9120   ,               56.3   ,                  2809   ,
2021-07-02 15:00:15 ,        1607.0   ,           1251.5   ,               78.8   ,        89.8   ,              54   ,                2160   ,            373   ,          1   ,                        1   ,                   0   ,                    0   ,               48.1   ,                  19.6   ,              25.1   ,                12.0   ,             22.3   ,               12.1   ,                        26.7   ,              16   ,        0.8620   ,               55.4   ,                  2817   ,
2021-07-02 15:00:16 ,        1607.0   ,           1251.5   ,               78.2   ,        89.2   ,              54   ,                2156   ,            374   ,          0   ,                        0   ,                   0   ,                    0   ,               47.4   ,                  19.1   ,              24.9   ,                12.0   ,             21.9   ,               12.1   ,                        26.3   ,              16   ,        0.8620   ,               55.6   ,                  2886   ,
2021-07-02 15:00:17 ,        1126.0   ,           1251.5   ,               77.4   ,        88.4   ,              54   ,                2154   ,            414   ,          2   ,                        0   ,                   0   ,                    0   ,               38.6   ,                  10.2   ,              25.1   ,                12.0   ,             12.9   ,               12.2   ,                        21.5   ,              16   ,        0.6500   ,               55.6   ,                  2914   ,
2021-07-02 15:00:18 ,        1126.0   ,           1251.5   ,               77.0   ,        88.0   ,              54   ,                2156   ,            457   ,          2   ,                        0   ,                   0   ,                    0   ,               38.4   ,                  10.2   ,              24.9   ,                12.0   ,             12.9   ,               12.2   ,                        21.4   ,              16   ,        0.6500   ,               55.5   ,                  2934   ,
2021-07-02 15:00:19 ,        1126.0   ,           1251.5   ,               76.3   ,        87.3   ,              54   ,                2157   ,            496   ,          2   ,                        0   ,                   0   ,                    0   ,               38.5   ,                  10.2   ,              25.0   ,                12.0   ,             12.9   ,               12.2   ,                        21.4   ,              16   ,        0.6500   ,               55.4   ,                  2957   ,
2021-07-02 15:00:20 ,        1126.0   ,           1128.4   ,               76.0   ,        87.0   ,              54   ,                2156   ,            536   ,          2   ,                        0   ,                   0   ,                    0   ,               36.5   ,                   9.8   ,              23.4   ,                12.0   ,             12.4   ,               12.2   ,                        20.3   ,              16   ,        0.6500   ,               55.3   ,                  2980   ,
2021-07-02 15:00:21 ,        1126.0   ,           1128.4   ,               75.7   ,        86.7   ,              54   ,                2156   ,            601   ,          4   ,                        1   ,                   0   ,                    1   ,               36.4   ,                   9.8   ,              23.3   ,                12.1   ,             12.4   ,               12.2   ,                        20.2   ,              16   ,        0.6500   ,               55.3   ,                  3005   ,
2021-07-02 15:00:22 ,        1126.0   ,           1128.4   ,               75.2   ,        86.2   ,              54   ,                2156   ,            663   ,          2   ,                        0   ,                   0   ,                    1   ,               36.4   ,                   9.8   ,              23.3   ,                12.0   ,             12.4   ,               12.2   ,                        20.2   ,              16   ,        0.6500   ,               55.3   ,                  3032   ,
2021-07-02 15:00:23 ,         670.5   ,            202.5   ,               74.7   ,        85.7   ,              54   ,                2164   ,            735   ,          3   ,                        2   ,                   0   ,                    1   ,               17.4   ,                   7.1   ,               7.9   ,                12.1   ,              8.7   ,               12.1   ,                         9.7   ,              16   ,        0.6250   ,               55.3   ,                  3047   ,
2021-07-02 15:00:24 ,         670.5   ,            202.5   ,               74.1   ,        85.1   ,              54   ,                2167   ,            736   ,          3   ,                        4   ,                   0   ,                    0   ,               16.7   ,                   6.8   ,               7.5   ,                12.1   ,              8.5   ,               12.1   ,                         9.3   ,              16   ,        0.6250   ,               55.4   ,                  3125   ,
2021-07-02 15:00:25 ,         189.5   ,            101.3   ,               73.7   ,        84.7   ,              54   ,                2165   ,            736   ,          3   ,                        6   ,                   0   ,                    0   ,               15.0   ,                   6.3   ,               6.5   ,                12.1   ,              7.8   ,               12.1   ,                         8.3   ,              16   ,        0.6250   ,               64.5   ,                  3216   ,
2021-07-02 15:00:26 ,         189.5   ,            101.3   ,               73.2   ,        84.2   ,              54   ,                2162   ,            737   ,          6   ,                        7   ,                   0   ,                    0   ,               14.5   ,                   6.1   ,               6.3   ,                12.1   ,              7.5   ,               12.1   ,                         8.1   ,              16   ,        0.6250   ,               63.3   ,                  3293   ,
2021-07-02 15:00:27 ,         189.5   ,            101.3   ,               72.5   ,        83.5   ,              54   ,                2156   ,            738   ,          6   ,                        7   ,                   0   ,                    0   ,               15.2   ,                   6.3   ,               6.7   ,                12.1   ,              7.8   ,               12.1   ,                         8.4   ,              16   ,        0.6250   ,               62.1   ,                  3358   ,
2021-07-02 15:00:28 ,         139.0   ,            101.3   ,               72.1   ,        83.1   ,              54   ,                2153   ,            883   ,         35   ,                       13   ,                   0   ,                   23   ,               14.7   ,                   6.1   ,               6.5   ,                12.1   ,              7.5   ,               12.1   ,                         8.2   ,              16   ,        0.6250   ,               60.6   ,                  3356   ,
2021-07-02 15:00:29 ,         139.0   ,            101.3   ,               71.6   ,        82.6   ,              54   ,                2149   ,           1576   ,          0   ,                        3   ,                   0   ,                    0   ,               14.4   ,                   6.1   ,               6.2   ,                12.1   ,              7.5   ,               12.1   ,                         8.0   ,              16   ,        0.6250   ,               68.5   ,                  3331   ,
2021-07-02 15:00:30 ,         139.0   ,            101.3   ,               71.2   ,        82.2   ,              54   ,                2148   ,           1576   ,          1   ,                        3   ,                   0   ,                    0   ,               14.3   ,                   5.8   ,               6.3   ,                12.1   ,              7.3   ,               12.1   ,                         7.9   ,              16   ,        0.6250   ,               67.0   ,                  3326   ,
2021-07-02 15:00:31 ,         139.0   ,            101.3   ,               70.7   ,        81.7   ,              53   ,                2147   ,           1576   ,          0   ,                        3   ,                   0   ,                    0   ,               14.4   ,                   5.8   ,               6.4   ,                12.1   ,              7.3   ,               12.1   ,                         8.0   ,              16   ,        0.6250   ,               65.4   ,                  3327   ,
2021-07-02 15:00:32 ,         139.0   ,            101.3   ,               70.4   ,        81.4   ,              53   ,                2142   ,           1576   ,          0   ,                        3   ,                   0   ,                    0   ,               14.4   ,                   5.8   ,               6.4   ,                12.1   ,              7.3   ,               12.1   ,                         8.0   ,              16   ,        0.6250   ,               63.9   ,                  3331   ,
2021-07-02 15:00:33 ,         139.0   ,            101.3   ,               69.9   ,        80.9   ,              53   ,                2140   ,           1580   ,          0   ,                        3   ,                   0   ,                    0   ,               14.5   ,                   5.8   ,               6.5   ,                12.1   ,              7.3   ,               12.1   ,                         8.0   ,              16   ,        0.6250   ,               62.3   ,                  3334   ,
2021-07-02 15:00:34 ,        1809.5   ,           1251.5   ,               74.0   ,        85.0   ,              53   ,                2121   ,           1586   ,         99   ,                       40   ,                   0   ,                    7   ,              169.8   ,                 129.6   ,              36.6   ,                12.0   ,            132.5   ,               12.1   ,                        94.3   ,              16   ,        1.0000   ,               60.8   ,                  3371   ,
2021-07-02 15:00:35 ,        1835.0   ,           1251.5   ,               74.7   ,        85.7   ,              53   ,                2116   ,           1586   ,        100   ,                       41   ,                   0   ,                    8   ,              168.7   ,                 134.5   ,              36.4   ,                12.0   ,            137.4   ,               12.1   ,                        96.9   ,               4   ,        1.0310   ,               59.1   ,                  3371   ,
2021-07-02 15:00:36 ,        1809.5   ,           1251.5   ,               75.2   ,        86.2   ,              53   ,                2113   ,           1586   ,        100   ,                       41   ,                   0   ,                    7   ,              179.2   ,                 139.5   ,              36.1   ,                12.0   ,            142.4   ,               12.0   ,                        99.6   ,              16   ,        1.0120   ,               57.6   ,                  3370   ,
2021-07-02 15:00:37 ,        1822.5   ,           1251.5   ,               75.8   ,        86.8   ,              53   ,                2117   ,           1586   ,        100   ,                       41   ,                   0   ,                    7   ,              174.9   ,                 133.8   ,              37.5   ,                12.0   ,            136.7   ,               12.1   ,                        97.2   ,               5   ,        1.0250   ,               56.3   ,                  3369   ,
2021-07-02 15:00:38 ,        1822.5   ,           1251.5   ,               76.0   ,        87.0   ,              53   ,                2115   ,           1586   ,        100   ,                       41   ,                   0   ,                    7   ,              177.5   ,                 137.1   ,              36.8   ,                12.0   ,            140.0   ,               12.0   ,                        98.6   ,               5   ,        1.0250   ,               55.1   ,                  3368   ,
2021-07-02 15:00:39 ,        1822.5   ,           1251.5   ,               76.6   ,        87.6   ,              53   ,                2117   ,           1586   ,        100   ,                       41   ,                   0   ,                    7   ,              165.4   ,                 124.8   ,              37.0   ,                12.0   ,            127.7   ,               12.0   ,                        91.9   ,               4   ,        1.0250   ,               54.1   ,                  3368   ,
2021-07-02 15:00:40 ,        1822.5   ,           1251.5   ,               76.8   ,        87.8   ,              53   ,                2118   ,           1586   ,        100   ,                       42   ,                   0   ,                    7   ,              179.0   ,                 137.3   ,              38.1   ,                12.0   ,            140.2   ,               12.1   ,                        99.4   ,               5   ,        1.0250   ,               53.9   ,                  3368   ,
2021-07-02 15:00:41 ,        1822.5   ,           1251.5   ,               77.1   ,        88.1   ,              53   ,                2116   ,           1586   ,        100   ,                       42   ,                   0   ,                    7   ,              182.9   ,                 144.2   ,              35.1   ,                12.0   ,            147.1   ,               12.1   ,                       101.6   ,               5   ,        1.0250   ,               53.8   ,                  3357   ,
2021-07-02 15:00:42 ,        1809.5   ,           1251.5   ,               77.3   ,        88.3   ,              53   ,                2114   ,           1586   ,        100   ,                       43   ,                   0   ,                    7   ,              174.4   ,                 134.1   ,              36.7   ,                12.0   ,            137.0   ,               12.1   ,                        96.9   ,              16   ,        1.0120   ,               53.5   ,                  3361   ,
2021-07-02 15:00:43 ,        1809.5   ,           1251.5   ,               77.7   ,        88.7   ,              53   ,                2111   ,           1586   ,        100   ,                       42   ,                   0   ,                    7   ,              168.8   ,                 127.4   ,              37.8   ,                12.0   ,            140.2   ,               12.0   ,                        98.9   ,              16   ,        1.0120   ,               53.3   ,                  3361   ,
2021-07-02 15:00:44 ,        1822.5   ,           1251.5   ,               78.2   ,        89.2   ,              53   ,                2116   ,           1586   ,        100   ,                       43   ,                   0   ,                    7   ,              182.6   ,                 142.8   ,              36.3   ,                12.0   ,            145.6   ,               12.1   ,                       101.4   ,               5   ,        1.0250   ,               53.1   ,                  3329   ,
2021-07-02 15:00:45 ,        1809.5   ,           1251.5   ,               78.6   ,        89.6   ,              53   ,                2115   ,           1586   ,         99   ,                       40   ,                   0   ,                    7   ,              177.5   ,                 137.9   ,              36.0   ,                12.0   ,            140.8   ,               12.1   ,                        98.6   ,               1   ,        1.0120   ,               52.9   ,                  3329   ,
2021-07-02 15:00:46 ,        1822.5   ,           1251.5   ,               78.8   ,        89.8   ,              53   ,                2115   ,           1586   ,         99   ,                       41   ,                   0   ,                    8   ,              174.1   ,                 133.7   ,              36.8   ,                12.0   ,            143.1   ,               12.0   ,                        99.9   ,               4   ,        1.0250   ,               52.8   ,                  3329   ,
2021-07-02 15:00:47 ,        1822.5   ,           1251.5   ,               79.3   ,        90.3   ,              53   ,                2112   ,           1586   ,         99   ,                       41   ,                   0   ,                    8   ,              182.3   ,                 143.4   ,              35.4   ,                12.0   ,            146.3   ,               12.0   ,                       101.3   ,               4   ,        1.0250   ,               52.8   ,                  3328   ,
2021-07-02 15:00:48 ,        1809.5   ,           1251.5   ,               79.5   ,        90.5   ,              53   ,                2115   ,           1586   ,         99   ,                       40   ,                   0   ,                    9   ,              180.6   ,                 142.4   ,              34.6   ,                12.0   ,            145.3   ,               12.0   ,                       100.3   ,              16   ,        1.0120   ,               52.8   ,                  3328   ,
2021-07-02 15:00:49 ,        1809.5   ,           1251.5   ,               80.0   ,        91.0   ,              53   ,                2114   ,           1586   ,         99   ,                       40   ,                   0   ,                    8   ,              168.5   ,                 128.5   ,              36.4   ,                12.0   ,            131.4   ,               12.1   ,                        93.6   ,               1   ,        1.0120   ,               52.8   ,                  3328   ,
2021-07-02 15:00:50 ,        1822.5   ,           1251.5   ,               80.1   ,        91.1   ,              53   ,                2113   ,           1586   ,         99   ,                       40   ,                   0   ,                    8   ,              176.1   ,                 136.0   ,              36.5   ,                12.0   ,            138.9   ,               12.1   ,                        97.8   ,               1   ,        1.0120   ,               52.8   ,                  3328   ,
2021-07-02 15:00:51 ,        1797.0   ,           1251.5   ,               80.4   ,        91.4   ,              53   ,                2113   ,           1586   ,         99   ,                       39   ,                   0   ,                    8   ,              165.6   ,                 126.1   ,              36.0   ,                12.0   ,            129.0   ,               12.1   ,                        92.0   ,              16   ,        1.0000   ,               52.8   ,                  3328   ,
2021-07-02 15:00:52 ,        1797.0   ,           1251.5   ,               80.5   ,        91.5   ,              53   ,                2116   ,           1586   ,        100   ,                       39   ,                   0   ,                    8   ,              174.4   ,                 122.7   ,              36.1   ,                12.0   ,            125.6   ,               12.1   ,                        90.3   ,              16   ,        1.0000   ,               52.8   ,                  3328   ,
2021-07-02 15:00:53 ,        1797.0   ,           1251.5   ,               80.8   ,        91.8   ,              53   ,                2116   ,           1586   ,        100   ,                       40   ,                   0   ,                    9   ,              175.6   ,                 136.5   ,              35.5   ,                12.0   ,            139.4   ,               12.1   ,                        97.5   ,               1   ,        1.0000   ,               52.8   ,                  3328   ,
2021-07-02 15:00:54 ,        1809.5   ,           1251.5   ,               81.1   ,        92.1   ,              53   ,                2114   ,           1586   ,        100   ,                       39   ,                   0   ,                    9   ,              174.4   ,                 134.6   ,              36.1   ,                12.0   ,            137.5   ,               12.1   ,                        96.9   ,               1   ,        1.0000   ,               52.8   ,                  3328   ,
2021-07-02 15:00:55 ,        1809.5   ,           1251.5   ,               81.4   ,        92.4   ,              53   ,                2116   ,           1586   ,        100   ,                       39   ,                   0   ,                    8   ,              187.2   ,                 147.6   ,              36.0   ,                12.0   ,            150.5   ,               12.1   ,                       104.0   ,               4   ,        1.0250   ,               52.8   ,                  3328   ,
2021-07-02 15:00:56 ,        1797.0   ,           1251.5   ,               81.5   ,        92.5   ,              53   ,                2115   ,           1586   ,        100   ,                       39   ,                   0   ,                    8   ,              177.4   ,                 139.3   ,              34.6   ,                12.0   ,            142.2   ,               12.0   ,                        98.6   ,              16   ,        1.0000   ,               52.8   ,                  3328   ,
2021-07-02 15:00:57 ,        1797.0   ,           1251.5   ,               81.5   ,        92.5   ,              53   ,                2110   ,           1586   ,         99   ,                       40   ,                   0   ,                    8   ,              175.2   ,                 136.2   ,              35.5   ,                12.0   ,            139.0   ,               12.0   ,                        97.3   ,              16   ,        1.0000   ,               60.8   ,                  3328   ,
2021-07-02 15:00:58 ,        1797.0   ,           1251.5   ,               81.9   ,        92.9   ,              53   ,                2113   ,           1586   ,        100   ,                       39   ,                   0   ,                    8   ,              171.9   ,                 132.1   ,              36.3   ,                12.0   ,            135.0   ,               12.1   ,                        95.5   ,               1   ,        1.0000   ,               59.3   ,                  3328   ,
2021-07-02 15:00:59 ,        1797.0   ,           1251.5   ,               82.3   ,        93.3   ,              53   ,                2116   ,           1586   ,        100   ,                       39   ,                   0   ,                    9   ,              177.0   ,                 137.5   ,              35.9   ,                12.0   ,            140.4   ,               12.1   ,                        98.3   ,              16   ,        1.0000   ,               57.9   ,                  3328   ,
2021-07-02 15:01:00 ,        1809.5   ,           1251.5   ,               82.5   ,        93.5   ,              53   ,                2120   ,           1586   ,        100   ,                       40   ,                   0   ,                    8   ,              185.7   ,                 146.1   ,              36.0   ,                12.0   ,            149.0   ,               12.1   ,                       103.2   ,               4   ,        1.0250   ,               56.5   ,                  3328   ,
2021-07-02 15:01:01 ,        1797.0   ,           1251.5   ,               82.7   ,        93.7   ,              53   ,                2120   ,           1586   ,         99   ,                       39   ,                   0   ,                    8   ,              166.2   ,                 125.9   ,              36.7   ,                12.0   ,            128.8   ,               12.1   ,                        92.3   ,               1   ,        1.0000   ,               55.5   ,                  3328   ,
2021-07-02 15:01:02 ,        1759.0   ,           1251.5   ,               82.9   ,        93.9   ,              53   ,                2122   ,           1586   ,        100   ,                       37   ,                   0   ,                    8   ,              170.7   ,                 132.9   ,              34.2   ,                12.0   ,            135.8   ,               12.1   ,                        94.8   ,              16   ,        0.9750   ,               54.8   ,                  3328   ,
2021-07-02 15:01:03 ,        1771.5   ,           1251.5   ,               83.1   ,        94.1   ,              54   ,                2123   ,           1586   ,        100   ,                       37   ,                   0   ,                    8   ,              170.7   ,                 131.9   ,              35.2   ,                12.0   ,            134.8   ,               12.1   ,                        94.8   ,               2   ,        0.9810   ,               54.5   ,                  3328   ,
2021-07-02 15:01:04 ,        1746.5   ,           1251.5   ,               82.6   ,        93.6   ,              54   ,                2128   ,           1586   ,         99   ,                       38   ,                   0   ,                    8   ,              158.6   ,                 118.6   ,              36.4   ,                12.0   ,            121.4   ,               12.1   ,                        88.1   ,               2   ,        0.9430   ,               54.3   ,                  3328   ,
2021-07-02 15:01:05 ,        1733.5   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2134   ,           1586   ,        100   ,                       38   ,                   0   ,                    8   ,              162.6   ,                 123.2   ,              35.8   ,                12.0   ,            126.1   ,               12.1   ,                        90.3   ,               2   ,        0.9620   ,               53.8   ,                  3328   ,
2021-07-02 15:01:06 ,        1733.5   ,           1251.5   ,               83.0   ,        94.0   ,              54   ,                2135   ,           1586   ,        100   ,                       37   ,                   0   ,                    8   ,              160.1   ,                 122.8   ,              33.7   ,                12.0   ,            125.7   ,               12.1   ,                        88.9   ,               2   ,        0.9430   ,               53.8   ,                  3328   ,
2021-07-02 15:01:07 ,        1670.5   ,           1251.5   ,               82.6   ,        93.6   ,              54   ,                2138   ,           1586   ,        100   ,                       37   ,                   0   ,                    8   ,              136.4   ,                  96.4   ,              36.4   ,                12.0   ,             99.3   ,               12.1   ,                        75.8   ,               2   ,        0.9120   ,               53.5   ,                  3328   ,
2021-07-02 15:01:08 ,        1683.0   ,           1251.5   ,               82.7   ,        93.7   ,              54   ,                2144   ,           1586   ,        100   ,                       38   ,                   0   ,                    8   ,              145.7   ,                 107.8   ,              34.3   ,                12.0   ,            105.3   ,               12.1   ,                        79.1   ,              16   ,        0.9310   ,               53.4   ,                  3328   ,
2021-07-02 15:01:09 ,        1670.5   ,           1251.5   ,               82.7   ,        93.7   ,              54   ,                2144   ,           1586   ,        100   ,                       37   ,                   0   ,                    8   ,              137.2   ,                  97.2   ,              36.4   ,                12.0   ,            100.1   ,               12.1   ,                        76.2   ,               2   ,        0.9000   ,               53.3   ,                  3328   ,
2021-07-02 15:01:10 ,        1683.0   ,           1251.5   ,               82.9   ,        93.9   ,              54   ,                2144   ,           1586   ,        100   ,                       37   ,                   0   ,                    8   ,              142.1   ,                 101.5   ,              37.0   ,                12.0   ,            104.4   ,               12.1   ,                        78.9   ,               2   ,        0.9120   ,               53.1   ,                  3328   ,
2021-07-02 15:01:11 ,        1670.5   ,           1251.5   ,               82.9   ,        93.9   ,              54   ,                2149   ,           1586   ,         99   ,                       37   ,                   0   ,                    9   ,              141.6   ,                 102.0   ,              36.0   ,                12.0   ,            104.9   ,               12.1   ,                        78.6   ,              16   ,        0.9000   ,               53.1   ,                  3328   ,
2021-07-02 15:01:12 ,        1683.0   ,           1251.5   ,               83.0   ,        94.0   ,              54   ,                2147   ,           1586   ,        100   ,                       37   ,                   0   ,                    8   ,              146.6   ,                 108.0   ,              35.0   ,                12.0   ,            110.9   ,               12.1   ,                        80.4   ,               2   ,        0.9120   ,               53.0   ,                  3328   ,
