        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 8-Pin #1 Power [W] , 8-Pin #1 Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-07-02 12:52:35 ,        1822.5   ,           1251.5   ,               74.5   ,        85.5   ,              54   ,                2145   ,            933   ,          1   ,                        1   ,                   0   ,                    0   ,               56.5   ,                  28.1   ,              24.9   ,                12.0   ,             30.8   ,               12.1   ,                        31.4   ,               4   ,        1.0250   ,               55.0   ,                  2700   ,
2021-07-02 12:52:36 ,        1797.0   ,           1251.5   ,               76.0   ,        87.0   ,              54   ,                2145   ,            919   ,          7   ,                        4   ,                   0   ,                    0   ,              183.6   ,                 141.5   ,              38.5   ,                12.0   ,            144.3   ,               12.0   ,                       102.0   ,               1   ,        1.0000   ,               54.0   ,                  2719   ,
2021-07-02 12:52:37 ,        1784.5   ,           1251.5   ,               78.0   ,        89.0   ,              54   ,                2137   ,            932   ,         98   ,                       43   ,                   0   ,                    1   ,              186.9   ,                 147.1   ,              36.1   ,                12.0   ,            150.0   ,               12.0   ,                       103.8   ,               1   ,        0.9810   ,               53.1   ,                  2735   ,
2021-07-02 12:52:38 ,        1784.5   ,           1251.5   ,               78.6   ,        89.6   ,              54   ,                2139   ,            932   ,         98   ,                       42   ,                   0   ,                    1   ,              181.8   ,                 140.9   ,              37.3   ,                12.0   ,            143.8   ,               12.0   ,                       101.0   ,               1   ,        0.9750   ,               52.5   ,                  2736   ,
2021-07-02 12:52:39 ,        1784.5   ,           1251.5   ,               78.8   ,        89.8   ,              54   ,                2138   ,            932   ,         98   ,                       42   ,                   0   ,                    1   ,              179.7   ,                 138.8   ,              37.4   ,                12.0   ,            141.6   ,               12.1   ,                        99.8   ,               1   ,        0.9810   ,               52.5   ,                  2735   ,
2021-07-02 12:52:40 ,        1797.0   ,           1251.5   ,               78.8   ,        89.8   ,              54   ,                2138   ,            932   ,         98   ,                       40   ,                   0   ,                    1   ,              180.3   ,                 139.8   ,              37.0   ,                12.0   ,            142.6   ,               12.0   ,                       100.2   ,               1   ,        1.0000   ,               52.5   ,                  2743   ,
2021-07-02 12:52:41 ,        1784.5   ,           1251.5   ,               79.3   ,        90.3   ,              54   ,                2138   ,            932   ,         97   ,                       42   ,                   0   ,                    1   ,              177.4   ,                 137.5   ,              36.2   ,                12.0   ,            140.4   ,               12.1   ,                        98.5   ,               1   ,        0.9810   ,               52.4   ,                  2739   ,
2021-07-02 12:52:42 ,        1784.5   ,           1251.5   ,               79.4   ,        90.4   ,              54   ,                2138   ,            932   ,         98   ,                       43   ,                   0   ,                    1   ,              174.2   ,                 133.6   ,              37.0   ,                12.0   ,            136.5   ,               12.1   ,                        96.8   ,              16   ,        0.9810   ,               52.4   ,                  2749   ,
2021-07-02 12:52:43 ,        1784.5   ,           1251.5   ,               79.7   ,        90.7   ,              54   ,                2139   ,            932   ,         98   ,                       43   ,                   0   ,                    1   ,              176.7   ,                 136.3   ,              36.8   ,                12.0   ,            139.2   ,               12.1   ,                        98.2   ,               1   ,        0.9810   ,               52.4   ,                  2752   ,
2021-07-02 12:52:44 ,        1797.0   ,           1251.5   ,               80.0   ,        91.0   ,              54   ,                2141   ,            932   ,         97   ,                       46   ,                   0   ,                    1   ,              178.2   ,                 136.5   ,              38.1   ,                12.0   ,            139.4   ,               12.1   ,                        99.0   ,               1   ,        1.0000   ,               52.4   ,                  2754   ,
2021-07-02 12:52:45 ,        1797.0   ,           1251.5   ,               80.2   ,        91.2   ,              53   ,                2139   ,            932   ,         97   ,                       48   ,                   0   ,                    1   ,              182.7   ,                 140.4   ,              38.6   ,                12.0   ,            143.3   ,               12.1   ,                       101.5   ,               1   ,        1.0000   ,               52.4   ,                  2757   ,
2021-07-02 12:52:46 ,        1797.0   ,           1251.5   ,               80.5   ,        91.5   ,              53   ,                2139   ,            932   ,         97   ,                       49   ,                   0   ,                    1   ,              184.6   ,                 143.3   ,              37.7   ,                12.0   ,            146.2   ,               12.1   ,                       102.5   ,               1   ,        1.0000   ,               52.4   ,                  2758   ,
2021-07-02 12:52:47 ,        1784.5   ,           1251.5   ,               80.6   ,        91.6   ,              53   ,                2141   ,            932   ,         97   ,                       47   ,                   0   ,                    1   ,              176.6   ,                 135.7   ,              37.4   ,                12.0   ,            138.6   ,               12.0   ,                        98.1   ,               1   ,        0.9930   ,               52.4   ,                  2762   ,
2021-07-02 12:52:48 ,        1771.5   ,           1251.5   ,               80.9   ,        91.9   ,              53   ,                2139   ,            932   ,         98   ,                       44   ,                   0   ,                    1   ,              181.1   ,                 140.2   ,              37.3   ,                12.0   ,            143.1   ,               12.0   ,                       100.6   ,               1   ,        0.9810   ,               52.4   ,                  2763   ,
2021-07-02 12:52:49 ,        1759.0   ,           1251.5   ,               81.0   ,        92.0   ,              54   ,                2137   ,            932   ,         98   ,                       43   ,                   0   ,                    1   ,              179.9   ,                 139.6   ,              36.7   ,                12.0   ,            142.5   ,               12.1   ,                        99.9   ,               1   ,        0.9620   ,               52.4   ,                  2763   ,
2021-07-02 12:52:50 ,        1771.5   ,           1251.5   ,               81.5   ,        92.5   ,              54   ,                2141   ,            932   ,         98   ,                       42   ,                   0   ,                    1   ,              174.6   ,                 134.4   ,              37.4   ,                12.0   ,            132.1   ,               12.0   ,                        94.5   ,               1   ,        0.9810   ,               52.4   ,                  2764   ,
2021-07-02 12:52:51 ,        1784.5   ,           1251.5   ,               81.6   ,        92.6   ,              54   ,                2141   ,            932   ,         98   ,                       41   ,                   0   ,                    1   ,              179.3   ,                 139.0   ,              36.7   ,                12.0   ,            141.9   ,               12.1   ,                        99.6   ,               1   ,        0.9930   ,               53.0   ,                  2765   ,
2021-07-02 12:52:52 ,        1809.5   ,           1251.5   ,               81.8   ,        92.8   ,              54   ,                2139   ,            932   ,         97   ,                       44   ,                   0   ,                    1   ,              179.5   ,                 138.6   ,              37.4   ,                12.0   ,            141.4   ,               12.0   ,                        99.7   ,               5   ,        1.0250   ,               53.8   ,                  2781   ,
2021-07-02 12:52:53 ,        1797.0   ,           1251.5   ,               82.0   ,        93.0   ,              54   ,                2142   ,            932   ,         97   ,                       43   ,                   0   ,                    1   ,               78.4   ,                  48.0   ,              27.0   ,                12.0   ,             50.7   ,               12.1   ,                        45.6   ,              16   ,        1.0000   ,               54.8   ,                  2789   ,
2021-07-02 12:52:54 ,        1797.0   ,           1251.5   ,               82.0   ,        93.0   ,              54   ,                2141   ,            932   ,         97   ,                       45   ,                   0   ,                    1   ,              173.1   ,                 135.6   ,              37.5   ,                12.0   ,            138.5   ,               12.1   ,                        98.1   ,               1   ,        1.0000   ,               54.8   ,                  2793   ,
2021-07-02 12:52:55 ,        1771.5   ,           1251.5   ,               82.3   ,        93.3   ,              54   ,                2141   ,            932   ,         97   ,                       45   ,                   0   ,                    1   ,              169.8   ,                 128.2   ,              38.0   ,                12.0   ,            131.1   ,               12.0   ,                        94.3   ,              16   ,        0.9810   ,               54.8   ,                  2791   ,
2021-07-02 12:52:56 ,        1797.0   ,           1251.5   ,               82.5   ,        93.5   ,              54   ,                2139   ,            932   ,         97   ,                       48   ,                   0   ,                    1   ,              182.2   ,                 137.0   ,              38.5   ,                12.0   ,            139.8   ,               12.1   ,                        99.4   ,               1   ,        1.0000   ,               54.8   ,                  2799   ,
2021-07-02 12:52:57 ,        1771.5   ,           1251.5   ,               82.9   ,        93.9   ,              54   ,                2142   ,            932   ,         97   ,                       43   ,                   0   ,                    1   ,              172.4   ,                 131.0   ,              37.8   ,                12.0   ,            133.9   ,               12.0   ,                        95.8   ,              16   ,        0.9810   ,               54.6   ,                  2800   ,
2021-07-02 12:52:58 ,        1733.5   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2142   ,            932   ,         97   ,                       41   ,                   0   ,                    1   ,              165.2   ,                 125.5   ,              36.1   ,                12.0   ,            128.4   ,               12.1   ,                        91.8   ,               2   ,        0.9620   ,               54.5   ,                  2800   ,
2021-07-02 12:52:59 ,        1733.5   ,           1251.5   ,               82.7   ,        93.7   ,              54   ,                2145   ,            932   ,         97   ,                       42   ,                   0   ,                    1   ,              164.1   ,                 123.3   ,              37.2   ,                12.0   ,            126.2   ,               12.1   ,                        91.1   ,               2   ,        0.9430   ,               54.0   ,                  2799   ,
2021-07-02 12:53:00 ,        1733.5   ,           1251.5   ,               83.0   ,        94.0   ,              54   ,                2141   ,            932   ,         98   ,                       43   ,                   0   ,                    1   ,              170.1   ,                 130.0   ,              36.5   ,                12.0   ,            132.9   ,               12.1   ,                        94.5   ,               2   ,        0.9430   ,               53.8   ,                  2795   ,
2021-07-02 12:53:01 ,        1784.5   ,           1251.5   ,               82.9   ,        93.9   ,              54   ,                2143   ,            932   ,         97   ,                       43   ,                   0   ,                    1   ,              175.0   ,                 134.2   ,              37.2   ,                12.0   ,            137.1   ,               12.0   ,                        97.2   ,               2   ,        0.9750   ,               53.6   ,                  2800   ,
2021-07-02 12:53:02 ,        1733.5   ,           1251.5   ,               82.9   ,        93.9   ,              54   ,                2141   ,            932   ,         97   ,                       43   ,                   0   ,                    1   ,              161.1   ,                 119.5   ,              38.0   ,                12.0   ,            122.4   ,               12.1   ,                        89.5   ,               2   ,        0.9430   ,               53.6   ,                  2800   ,
2021-07-02 12:53:03 ,        1733.5   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2149   ,            932   ,         98   ,                       45   ,                   0   ,                    1   ,              157.2   ,                 116.4   ,              37.2   ,                12.0   ,            119.3   ,               12.1   ,                        87.3   ,               2   ,        0.9430   ,               53.6   ,                  2801   ,
2021-07-02 12:53:04 ,        1721.0   ,           1251.5   ,               82.9   ,        93.9   ,              54   ,                2148   ,            932   ,         97   ,                       45   ,                   0   ,                    1   ,              157.5   ,                 116.7   ,              37.2   ,                12.0   ,            119.6   ,               12.1   ,                        87.5   ,               2   ,        0.9310   ,               53.6   ,                  2801   ,
2021-07-02 12:53:05 ,        1721.0   ,           1251.5   ,               83.1   ,        94.1   ,              54   ,                2147   ,            932   ,         97   ,                       45   ,                   0   ,                    1   ,              152.2   ,                 111.4   ,              37.2   ,                12.0   ,            114.3   ,               12.1   ,                        84.5   ,               2   ,        0.9310   ,               53.6   ,                  2801   ,
2021-07-02 12:53:06 ,        1784.5   ,           1251.5   ,               81.0   ,        92.0   ,              54   ,                2152   ,            232   ,          2   ,                        0   ,                   0   ,                    0   ,               56.0   ,                  27.4   ,              25.2   ,                12.0   ,             30.1   ,               12.1   ,                        31.1   ,              16   ,        0.9930   ,               53.5   ,                  2490   ,
2021-07-02 12:53:07 ,        1784.5   ,           1251.5   ,               80.1   ,        91.1   ,              54   ,                2154   ,            237   ,          0   ,                        0   ,                   0   ,                    0   ,               55.4   ,                  26.9   ,              25.0   ,                12.0   ,             29.6   ,               12.1   ,                        30.8   ,              16   ,        0.9930   ,               52.5   ,                  2507   ,
2021-07-02 12:53:08 ,        1784.5   ,           1251.5   ,               79.4   ,        90.4   ,              54   ,                2156   ,            269   ,          2   ,                        2   ,                   0   ,                    0   ,               55.8   ,                  27.1   ,              25.3   ,                12.0   ,             29.9   ,               12.1   ,                        31.0   ,              16   ,        0.9930   ,               52.5   ,                  2527   ,
2021-07-02 12:53:09 ,        1784.5   ,           1251.5   ,               78.9   ,        89.9   ,              54   ,                2157   ,            269   ,          2   ,                        2   ,                   0   ,                    0   ,               55.8   ,                  27.1   ,              25.2   ,                12.0   ,             29.9   ,               12.1   ,                        31.0   ,              16   ,        0.9930   ,               53.4   ,                  2528   ,
2021-07-02 12:53:10 ,        1784.5   ,           1251.5   ,               78.6   ,        89.6   ,              54   ,                2156   ,            348   ,          2   ,                        0   ,                   0   ,                    1   ,               54.5   ,                  26.2   ,              24.9   ,                12.0   ,             28.9   ,               12.1   ,                        30.3   ,              16   ,        0.9930   ,               53.8   ,                  2551   ,
2021-07-02 12:53:11 ,        1784.5   ,           1251.5   ,               78.1   ,        89.1   ,              54   ,                2155   ,            477   ,          1   ,                        0   ,                   0   ,                    0   ,               54.5   ,                  26.2   ,              24.9   ,                12.0   ,             28.9   ,               12.1   ,                        30.3   ,              16   ,        0.9930   ,               54.3   ,                  2574   ,
2021-07-02 12:53:12 ,        1784.5   ,           1251.5   ,               77.8   ,        88.8   ,              54   ,                2153   ,            524   ,          0   ,                        0   ,                   0   ,                    0   ,               54.2   ,                  25.9   ,              24.9   ,                12.0   ,             28.6   ,               12.1   ,                        30.1   ,              16   ,        0.9930   ,               54.9   ,                  2571   ,
2021-07-02 12:53:13 ,        1784.5   ,           1251.5   ,               77.3   ,        88.3   ,              54   ,                2156   ,            543   ,          1   ,                        1   ,                   0   ,                    0   ,               54.2   ,                  25.9   ,              24.9   ,                12.0   ,             28.6   ,               12.1   ,                        30.1   ,              16   ,        0.9930   ,               55.6   ,                  2585   ,
2021-07-02 12:53:14 ,        1784.5   ,           1251.5   ,               77.0   ,        88.0   ,              54   ,                2150   ,            621   ,          0   ,                        0   ,                   0   ,                    0   ,               54.0   ,                  25.7   ,              24.9   ,                12.0   ,             28.4   ,               12.1   ,                        30.0   ,              16   ,        0.9930   ,               56.0   ,                  2628   ,
2021-07-02 12:53:15 ,        1784.5   ,           1251.5   ,               76.6   ,        87.6   ,              54   ,                2149   ,            623   ,          0   ,                        0   ,                   0   ,                    0   ,               54.1   ,                  25.7   ,              25.0   ,                12.0   ,             28.4   ,               12.1   ,                        30.0   ,              16   ,        0.9930   ,               56.6   ,                  2614   ,
2021-07-02 12:53:16 ,        1784.5   ,           1251.5   ,               76.2   ,        87.2   ,              54   ,                2152   ,            623   ,          0   ,                        0   ,                   0   ,                    0   ,               53.7   ,                  25.4   ,              24.9   ,                12.0   ,             28.2   ,               12.1   ,                        29.8   ,              16   ,        0.9930   ,               56.9   ,                  2613   ,
2021-07-02 12:53:17 ,        1784.5   ,           1251.5   ,               75.9   ,        86.9   ,              54   ,                2153   ,            623   ,          0   ,                        0   ,                   0   ,                    0   ,               53.6   ,                  25.4   ,              24.8   ,                12.0   ,             28.2   ,               12.1   ,                        29.8   ,              16   ,        0.9930   ,               56.9   ,                  2609   ,
2021-07-02 12:53:18 ,        1784.5   ,           1251.5   ,               75.6   ,        86.6   ,              54   ,                2154   ,            623   ,          0   ,                        0   ,                   0   ,                    0   ,               53.6   ,                  25.2   ,              25.0   ,                12.0   ,             27.9   ,               12.1   ,                        29.8   ,              16   ,        0.9930   ,               56.9   ,                  2623   ,
2021-07-02 12:53:19 ,        1784.5   ,           1251.5   ,               75.2   ,        86.2   ,              54   ,                2151   ,            623   ,          0   ,                        0   ,                   0   ,                    0   ,               53.0   ,                  24.7   ,              24.9   ,                12.0   ,             27.4   ,               12.1   ,                        29.4   ,              16   ,        0.9810   ,               56.9   ,                  2617   ,
2021-07-02 12:53:20 ,        1771.5   ,           1251.5   ,               75.5   ,        86.5   ,              54   ,                2152   ,            933   ,         93   ,                       46   ,                   0   ,                    1   ,              131.6   ,                  92.7   ,              35.4   ,                12.0   ,             95.5   ,               12.1   ,                        73.1   ,              16   ,        0.9750   ,               56.8   ,                  2720   ,
2021-07-02 12:53:21 ,        1771.5   ,           1251.5   ,               74.7   ,        85.7   ,              54   ,                2145   ,            933   ,          1   ,                        1   ,                   0   ,                    0   ,               53.1   ,                  24.7   ,              24.9   ,                12.0   ,             27.4   ,               12.1   ,                        29.5   ,              16   ,        0.9750   ,               55.3   ,                  2727   ,
2021-07-02 12:53:22 ,        1784.5   ,           1251.5   ,               77.6   ,        88.6   ,              54   ,                2143   ,            932   ,         95   ,                       46   ,                   0   ,                    1   ,              178.8   ,                 138.0   ,              37.2   ,                12.0   ,            140.9   ,               12.1   ,                        99.3   ,               1   ,        0.9810   ,               54.6   ,                  2746   ,
2021-07-02 12:53:23 ,        1771.5   ,           1251.5   ,               78.4   ,        89.4   ,              54   ,                2140   ,            932   ,         98   ,                       42   ,                   0   ,                    1   ,              183.3   ,                 143.9   ,              35.9   ,                12.0   ,            146.7   ,               12.0   ,                       101.8   ,               1   ,        0.9750   ,               53.5   ,                  2745   ,
2021-07-02 12:53:24 ,        1784.5   ,           1251.5   ,               78.8   ,        89.8   ,              54   ,                2142   ,            932   ,         98   ,                       41   ,                   0   ,                    1   ,              178.4   ,                 138.7   ,              36.1   ,                12.0   ,            141.5   ,               12.1   ,                        99.1   ,              16   ,        0.9810   ,               52.9   ,                  2745   ,
2021-07-02 12:53:26 ,        1784.5   ,           1251.5   ,               79.2   ,        90.2   ,              54   ,                2141   ,            932   ,         98   ,                       41   ,                   0   ,                    1   ,              170.8   ,                 130.8   ,              36.4   ,                12.0   ,            133.6   ,               12.0   ,                        94.9   ,               1   ,        0.9810   ,               52.6   ,                  2748   ,
2021-07-02 12:53:27 ,        1784.5   ,           1251.5   ,               79.7   ,        90.7   ,              54   ,                2140   ,            932   ,         97   ,                       44   ,                   0   ,                    1   ,              182.3   ,                 134.6   ,              37.3   ,                12.0   ,            137.4   ,               12.1   ,                        97.5   ,               1   ,        0.9810   ,               52.6   ,                  2752   ,
2021-07-02 12:53:28 ,        1784.5   ,           1251.5   ,               79.7   ,        90.7   ,              54   ,                2144   ,            932   ,         97   ,                       42   ,                   0   ,                    1   ,              172.9   ,                 132.9   ,              36.4   ,                12.0   ,            135.8   ,               12.1   ,                        96.1   ,               1   ,        0.9810   ,               52.6   ,                  2756   ,
2021-07-02 12:53:29 ,        1771.5   ,           1251.5   ,               80.0   ,        91.0   ,              54   ,                2143   ,            932   ,         98   ,                       44   ,                   0   ,                    1   ,              174.4   ,                 133.2   ,              37.6   ,                12.0   ,            136.1   ,               12.0   ,                        96.9   ,              16   ,        0.9750   ,               52.6   ,                  2764   ,
2021-07-02 12:53:30 ,        1784.5   ,           1251.5   ,               80.2   ,        91.2   ,              54   ,                2144   ,            932   ,         98   ,                       42   ,                   0   ,                    1   ,              178.7   ,                 138.6   ,              36.5   ,                12.0   ,            141.4   ,               12.0   ,                        99.3   ,               1   ,        0.9810   ,               52.6   ,                  2766   ,
2021-07-02 12:53:31 ,        1797.0   ,           1251.5   ,               80.3   ,        91.3   ,              54   ,                2145   ,            932   ,         97   ,                       47   ,                   0   ,                    1   ,              176.8   ,                 135.1   ,              38.2   ,                12.0   ,            138.0   ,               12.0   ,                        98.2   ,               1   ,        1.0000   ,               52.6   ,                  2766   ,
2021-07-02 12:53:32 ,        1784.5   ,           1251.5   ,               80.8   ,        91.8   ,              54   ,                2145   ,            932   ,         97   ,                       49   ,                   0   ,                    1   ,              182.6   ,                 141.2   ,              37.8   ,                12.0   ,            144.1   ,               12.0   ,                       101.5   ,               1   ,        0.9930   ,               52.6   ,                  2766   ,
2021-07-02 12:53:33 ,        1784.5   ,           1251.5   ,               80.9   ,        91.9   ,              54   ,                2145   ,            932   ,         97   ,                       48   ,                   0   ,                    1   ,              185.4   ,                 144.1   ,              37.8   ,                12.0   ,            146.9   ,               12.0   ,                       103.3   ,              16   ,        0.9930   ,               52.6   ,                  2767   ,
2021-07-02 12:53:34 ,        1784.5   ,           1251.5   ,               81.2   ,        92.2   ,              54   ,                2145   ,            932   ,         97   ,                       45   ,                   0   ,                    1   ,              182.0   ,                 140.2   ,              38.2   ,                12.0   ,            143.1   ,               12.0   ,                       101.1   ,               1   ,        0.9810   ,               52.6   ,                  2767   ,
2021-07-02 12:53:35 ,        1733.5   ,           1251.5   ,               81.1   ,        92.1   ,              54   ,                2145   ,            932   ,         98   ,                       43   ,                   0   ,                    1   ,              170.1   ,                 128.9   ,              37.6   ,                12.0   ,            131.8   ,               12.0   ,                        94.5   ,              16   ,        0.9430   ,               52.6   ,                  2768   ,
2021-07-02 12:53:36 ,        1759.0   ,           1251.5   ,               81.7   ,        92.7   ,              54   ,                2143   ,            932   ,         98   ,                       42   ,                   0   ,                    1   ,              175.2   ,                 135.1   ,              36.5   ,                12.0   ,            138.0   ,               12.0   ,                        97.3   ,              16   ,        0.9750   ,               52.6   ,                  2768   ,
2021-07-02 12:53:37 ,        1746.5   ,           1251.5   ,               81.7   ,        92.7   ,              54   ,                2147   ,            932   ,         98   ,                       42   ,                   0   ,                    1   ,              168.2   ,                 127.6   ,              37.0   ,                12.0   ,            130.4   ,               12.1   ,                        93.4   ,              16   ,        0.9620   ,               52.6   ,                  2769   ,
2021-07-02 12:53:38 ,        1797.0   ,           1251.5   ,               82.0   ,        93.0   ,              54   ,                2143   ,            932   ,         98   ,                       42   ,                   0   ,                    1   ,              180.1   ,                 140.5   ,              36.0   ,                12.0   ,            143.4   ,               12.0   ,                       100.0   ,               1   ,        1.0000   ,               52.6   ,                  2781   ,
2021-07-02 12:53:39 ,        1797.0   ,           1251.5   ,               82.3   ,        93.3   ,              54   ,                2144   ,            932   ,         97   ,                       44   ,                   0   ,                    1   ,              181.3   ,                 141.4   ,              36.8   ,                12.0   ,            144.3   ,               12.1   ,                       101.0   ,               1   ,        1.0000   ,               52.6   ,                  2786   ,
2021-07-02 12:53:40 ,        1797.0   ,           1251.5   ,               82.5   ,        93.5   ,              54   ,                2146   ,            932   ,         97   ,                       45   ,                   0   ,                    1   ,              178.4   ,                 137.9   ,              36.9   ,                12.0   ,            140.8   ,               12.1   ,                        99.1   ,               1   ,        1.0000   ,               52.6   ,                  2792   ,
2021-07-02 12:53:41 ,        1797.0   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2145   ,            932   ,         97   ,                       46   ,                   0   ,                    1   ,              176.1   ,                 135.3   ,              37.3   ,                12.0   ,            138.2   ,               12.1   ,                        97.9   ,               1   ,        1.0000   ,               52.6   ,                  2793   ,
2021-07-02 12:53:42 ,        1797.0   ,           1251.5   ,               82.9   ,        93.9   ,              54   ,                2146   ,            932   ,         97   ,                       47   ,                   0   ,                    1   ,              176.2   ,                 134.8   ,              37.9   ,                12.0   ,            137.7   ,               12.1   ,                        97.9   ,               1   ,        1.0000   ,               52.6   ,                  2794   ,
2021-07-02 12:53:43 ,        1746.5   ,           1251.5   ,               82.9   ,        93.9   ,              54   ,                2146   ,            932   ,         97   ,                       47   ,                   0   ,                    1   ,              171.2   ,                 130.5   ,              37.1   ,                12.0   ,            133.3   ,               12.1   ,                        93.0   ,              16   ,        0.9620   ,               52.6   ,                  2794   ,
2021-07-02 12:53:44 ,        1746.5   ,           1251.5   ,               83.0   ,        94.0   ,              54   ,                2145   ,            932   ,         97   ,                       43   ,                   0   ,                    1   ,              166.1   ,                 125.8   ,              36.7   ,                12.0   ,            127.2   ,               12.1   ,                        91.5   ,               2   ,        0.9620   ,               52.6   ,                  2794   ,
2021-07-02 12:53:45 ,        1683.0   ,           1251.5   ,               82.6   ,        93.6   ,              54   ,                2147   ,            932   ,         97   ,                       42   ,                   0   ,                    1   ,              151.1   ,                 110.9   ,              36.6   ,                12.0   ,            113.8   ,               12.1   ,                        83.9   ,              16   ,        0.9120   ,               52.6   ,                  2795   ,
2021-07-02 12:53:46 ,        1657.5   ,           1251.5   ,               82.6   ,        93.6   ,              54   ,                2147   ,            932   ,         98   ,                       42   ,                   0   ,                    1   ,              150.2   ,                 110.3   ,              36.3   ,                12.0   ,            113.2   ,               12.1   ,                        84.2   ,              16   ,        0.8930   ,               52.6   ,                  2795   ,
2021-07-02 12:53:47 ,        1683.0   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2147   ,            932   ,         98   ,                       43   ,                   0   ,                    1   ,              153.9   ,                 112.4   ,              38.0   ,                12.0   ,            118.4   ,               12.1   ,                        87.2   ,               2   ,        0.9120   ,               52.6   ,                  2795   ,
2021-07-02 12:53:48 ,        1683.0   ,           1251.5   ,               82.7   ,        93.7   ,              54   ,                2149   ,            932   ,         98   ,                       42   ,                   0   ,                    1   ,              151.0   ,                 110.7   ,              36.7   ,                12.0   ,            112.2   ,               12.1   ,                        83.0   ,               2   ,        0.9120   ,               52.6   ,                  2796   ,
2021-07-02 12:53:49 ,        1721.0   ,           1251.5   ,               82.6   ,        93.6   ,              54   ,                2150   ,            932   ,         98   ,                       43   ,                   0   ,                    1   ,              149.7   ,                 109.0   ,              37.1   ,                12.0   ,            111.9   ,               12.1   ,                        83.1   ,               2   ,        0.9310   ,               52.6   ,                  2796   ,
2021-07-02 12:53:50 ,        1695.5   ,           1251.5   ,               82.9   ,        93.9   ,              54   ,                2152   ,            932   ,         97   ,                       45   ,                   0   ,                    1   ,              154.1   ,                 112.4   ,              38.2   ,                12.0   ,            115.2   ,               12.1   ,                        85.6   ,              16   ,        0.9250   ,               52.6   ,                  2796   ,
2021-07-02 12:53:51 ,        1670.5   ,           1251.5   ,               82.7   ,        93.7   ,              54   ,                2152   ,            932   ,         97   ,                       45   ,                   0   ,                    1   ,              138.7   ,                  98.3   ,              36.8   ,                12.0   ,            101.2   ,               12.1   ,                        77.1   ,               2   ,        0.9250   ,               52.6   ,                  2796   ,
2021-07-02 12:53:52 ,        1683.0   ,           1251.5   ,               82.8   ,        93.8   ,              54   ,                2153   ,            932   ,         97   ,                       45   ,                   0   ,                    1   ,              145.2   ,                 104.6   ,              37.0   ,                12.0   ,            107.5   ,               12.1   ,                        80.7   ,               2   ,        0.9120   ,               52.6   ,                  2796   ,
2021-07-02 12:53:53 ,        1809.5   ,           1251.5   ,               80.7   ,        91.7   ,              54   ,                2154   ,            237   ,          1   ,                        0   ,                   0   ,                    0   ,               57.4   ,                  29.1   ,              24.9   ,                12.0   ,             31.8   ,               12.1   ,                        31.9   ,               4   ,        1.0250   ,               52.4   ,                  2518   ,
2021-07-02 12:53:54 ,        1809.5   ,           1251.5   ,               79.9   ,        90.9   ,              54   ,                2156   ,            251   ,          0   ,                        0   ,                   0   ,                    0   ,               57.1   ,                  28.8   ,              24.9   ,                12.0   ,             31.6   ,               12.1   ,                        31.7   ,               4   ,        1.0250   ,               60.8   ,                  2538   ,
2021-07-02 12:53:55 ,        1809.5   ,           1251.5   ,               79.5   ,        90.5   ,              54   ,                2157   ,            269   ,          2   ,                        2   ,                   0   ,                    0   ,               57.7   ,                  29.1   ,              25.2   ,                12.0   ,             31.8   ,               12.1   ,                        32.0   ,               4   ,        1.0250   ,               59.3   ,                  2542   ,
2021-07-02 12:53:56 ,        1809.5   ,           1251.5   ,               79.0   ,        90.0   ,              54   ,                2157   ,            269   ,          1   ,                        2   ,                   0   ,                    0   ,               58.0   ,                  29.6   ,              25.0   ,                12.0   ,             32.3   ,               12.1   ,                        32.2   ,               4   ,        1.0250   ,               57.6   ,                  2541   ,
2021-07-02 12:53:57 ,        1809.5   ,           1251.5   ,               78.7   ,        89.7   ,              54   ,                2156   ,            432   ,          2   ,                        0   ,                   0   ,                    1   ,               56.8   ,                  28.4   ,              25.1   ,                12.0   ,             31.1   ,               12.1   ,                        31.6   ,               4   ,        1.0250   ,               57.3   ,                  2580   ,
2021-07-02 12:53:58 ,        1809.5   ,           1251.5   ,               78.3   ,        89.3   ,              54   ,                2157   ,            522   ,          2   ,                        0   ,                   0   ,                    1   ,               56.2   ,                  27.9   ,              25.0   ,                12.0   ,             30.6   ,               12.1   ,                        31.2   ,               4   ,        1.0250   ,               57.1   ,                  2583   ,
2021-07-02 12:53:59 ,        1809.5   ,           1251.5   ,               77.9   ,        88.9   ,              54   ,                2156   ,            539   ,          1   ,                        0   ,                   0   ,                    0   ,               56.2   ,                  27.9   ,              25.0   ,                12.0   ,             30.6   ,               12.1   ,                        31.2   ,               4   ,        1.0250   ,               57.3   ,                  2603   ,
