        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , MVDDQ Power Draw [W] , PCIe Slot Power [W] , 6-Pin #1 Power [W] , 8-Pin #1 Power [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-07-01 13:29:55 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       34   ,                   0   ,                    2   ,              154.2   ,                 106.9   ,               38.3   ,              43.3   ,             39.8   ,             67.1   ,                        67.6   ,               2   , 1.1120   ,               57.3   ,                  2878   ,
2021-07-01 13:29:56 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              152.8   ,                 105.7   ,               38.1   ,              43.1   ,             39.6   ,             66.1   ,                        67.0   ,               2   , 1.1120   ,               57.3   ,                  2885   ,
2021-07-01 13:29:57 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       36   ,                   0   ,                    2   ,              152.2   ,                 104.7   ,               38.5   ,              43.5   ,             39.4   ,             65.3   ,                        66.8   ,               2   , 1.1120   ,               57.3   ,                  2884   ,
2021-07-01 13:29:58 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2250   ,            858   ,         99   ,                       38   ,                   0   ,                    2   ,              151.8   ,                 104.1   ,               38.6   ,              43.6   ,             39.1   ,             65.0   ,                        66.6   ,               2   , 1.1120   ,               57.3   ,                  2885   ,
2021-07-01 13:29:59 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       37   ,                   0   ,                    2   ,              152.1   ,                 104.1   ,               38.9   ,              43.9   ,             39.1   ,             65.0   ,                        66.7   ,               2   , 1.1120   ,               57.3   ,                  2886   ,
2021-07-01 13:30:00 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2190   ,            858   ,         99   ,                       35   ,                   0   ,                    2   ,              153.5   ,                 105.8   ,               38.7   ,              43.7   ,             39.7   ,             66.1   ,                        67.3   ,               2   , 1.1120   ,               57.3   ,                  2891   ,
2021-07-01 13:30:01 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       36   ,                   0   ,                    2   ,              156.8   ,                 109.2   ,               38.5   ,              43.5   ,             40.9   ,             68.4   ,                        68.8   ,               2   , 1.1120   ,               57.3   ,                  2892   ,
2021-07-01 13:30:02 ,        1045.2   ,           1752.8   ,               81.0   ,              67   ,                2220   ,            858   ,         99   ,                       35   ,                   0   ,                    2   ,              156.4   ,                 109.1   ,               38.3   ,              43.3   ,             40.9   ,             68.3   ,                        68.6   ,               2   , 1.1120   ,               57.3   ,                  2892   ,
2021-07-01 13:30:03 ,        1045.2   ,           1752.8   ,               81.0   ,              67   ,                2220   ,            858   ,         99   ,                       35   ,                   0   ,                    2   ,              156.0   ,                 108.7   ,               38.4   ,              43.4   ,             40.9   ,             67.8   ,                        68.4   ,               2   , 1.1120   ,               57.3   ,                  2892   ,
2021-07-01 13:30:04 ,        1045.2   ,           1752.8   ,               81.0   ,              67   ,                2220   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              159.8   ,                 114.7   ,               37.9   ,              42.9   ,             43.2   ,             71.6   ,                        70.9   ,               2   , 1.1120   ,               57.3   ,                  2892   ,
2021-07-01 13:30:05 ,        1045.2   ,           1752.8   ,               81.0   ,              68   ,                2220   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              159.9   ,                 112.9   ,               38.1   ,              43.1   ,             42.2   ,             70.7   ,                        70.1   ,               2   , 1.1120   ,               57.3   ,                  2893   ,
2021-07-01 13:30:06 ,        1045.2   ,           1752.8   ,               81.0   ,              68   ,                2220   ,            858   ,         99   ,                       34   ,                   0   ,                    2   ,              156.8   ,                 109.6   ,               38.2   ,              43.2   ,             41.3   ,             68.4   ,                        68.8   ,               2   , 1.1120   ,               57.3   ,                  2894   ,
2021-07-01 13:30:07 ,        1045.2   ,           1752.8   ,               81.0   ,              68   ,                2220   ,            858   ,         99   ,                       35   ,                   0   ,                    2   ,              156.5   ,                 109.1   ,               38.5   ,              43.5   ,             41.0   ,             68.1   ,                        68.6   ,               2   , 1.1120   ,               57.3   ,                  2895   ,
2021-07-01 13:30:08 ,        1045.2   ,           1752.8   ,               81.0   ,              68   ,                2250   ,            858   ,         99   ,                       36   ,                   0   ,                    2   ,              156.3   ,                 108.7   ,               38.6   ,              43.6   ,             40.8   ,             67.9   ,                        68.6   ,               2   , 1.1120   ,               57.3   ,                  2896   ,
2021-07-01 13:30:09 ,        1045.2   ,           1752.8   ,               81.0   ,              68   ,                2220   ,            858   ,         99   ,                       38   ,                   0   ,                    2   ,              156.9   ,                 109.1   ,               38.7   ,              43.7   ,             41.0   ,             68.2   ,                        68.8   ,               2   , 1.1120   ,               57.3   ,                  2896   ,
2021-07-01 13:30:10 ,        1045.2   ,           1752.8   ,               82.0   ,              68   ,                2220   ,            858   ,         99   ,                       37   ,                   0   ,                    1   ,              157.7   ,                 110.1   ,               38.6   ,              43.6   ,             41.2   ,             68.9   ,                        69.2   ,               2   , 1.1120   ,               57.3   ,                  2896   ,
2021-07-01 13:30:11 ,        1045.2   ,           1752.8   ,               72.0   ,              68   ,                2220   ,            159   ,          0   ,                        0   ,                   0   ,                    0   ,               62.3   ,                  21.1   ,               32.1   ,              37.1   ,              8.0   ,             13.2   ,                        27.3   ,              16   , 1.1120   ,               65.3   ,                  2618   ,
2021-07-01 13:30:12 ,        1045.2   ,           1752.8   ,               70.0   ,              68   ,                2250   ,            191   ,          5   ,                        3   ,                   0   ,                    1   ,               60.5   ,                  19.1   ,               32.4   ,              37.4   ,              7.3   ,             11.8   ,                        26.6   ,              16   , 1.1120   ,               63.8   ,                  2634   ,
2021-07-01 13:30:13 ,        1045.2   ,           1752.8   ,               70.0   ,              68   ,                2250   ,            191   ,          4   ,                        3   ,                   0   ,                    0   ,               61.0   ,                  19.6   ,               32.4   ,              37.4   ,              7.4   ,             12.2   ,                        26.8   ,              16   , 1.1120   ,               62.4   ,                  2632   ,
2021-07-01 13:30:14 ,        1045.2   ,           1752.8   ,               69.0   ,              68   ,                2250   ,            223   ,          2   ,                        1   ,                   0   ,                    1   ,               61.6   ,                  19.8   ,               32.1   ,              37.1   ,              7.5   ,             12.3   ,                        26.7   ,              16   , 1.1120   ,               62.1   ,                  2647   ,
2021-07-01 13:30:15 ,        1045.2   ,           1752.8   ,               69.0   ,              68   ,                2250   ,            379   ,          3   ,                        1   ,                   0   ,                    2   ,               60.5   ,                  19.5   ,               32.0   ,              37.0   ,              7.4   ,             12.1   ,                        26.6   ,              16   , 1.1120   ,               62.1   ,                  2682   ,
2021-07-01 13:30:16 ,        1045.2   ,           1752.8   ,               68.0   ,              67   ,                2220   ,            444   ,          1   ,                        1   ,                   0   ,                    0   ,               58.5   ,                  17.5   ,               32.0   ,              37.0   ,              6.6   ,             10.9   ,                        25.7   ,              16   , 1.1120   ,               62.4   ,                  2678   ,
2021-07-01 13:30:17 ,        1045.2   ,           1752.8   ,               67.0   ,              67   ,                2220   ,            463   ,          1   ,                        1   ,                   0   ,                    0   ,               58.4   ,                  17.4   ,               32.0   ,              37.0   ,              6.6   ,             10.8   ,                        25.6   ,              16   , 1.1120   ,               63.0   ,                  2698   ,
2021-07-01 13:30:18 ,        1045.2   ,           1752.8   ,               67.0   ,              67   ,                2220   ,            499   ,          1   ,                        1   ,                   0   ,                    0   ,               58.3   ,                  17.3   ,               32.0   ,              37.0   ,              6.5   ,             10.8   ,                        25.6   ,              16   , 1.1120   ,               63.3   ,                  2767   ,
2021-07-01 13:30:19 ,        1045.2   ,           1752.8   ,               66.0   ,              66   ,                2220   ,            544   ,          1   ,                        1   ,                   0   ,                    0   ,               58.2   ,                  17.2   ,               32.0   ,              37.0   ,              6.5   ,             10.7   ,                        25.5   ,              16   , 1.1120   ,               63.5   ,                  2718   ,
2021-07-01 13:30:20 ,        1045.2   ,           1752.8   ,               66.0   ,              66   ,                2220   ,            544   ,          1   ,                        1   ,                   0   ,                    0   ,               58.2   ,                  17.2   ,               32.0   ,              37.0   ,              6.5   ,             10.7   ,                        25.5   ,              16   , 1.1120   ,               64.4   ,                  2718   ,
2021-07-01 13:30:21 ,        1045.2   ,           1752.8   ,               66.0   ,              66   ,                2250   ,            545   ,          0   ,                        0   ,                   0   ,                    0   ,               57.9   ,                  17.0   ,               31.9   ,              36.9   ,              6.4   ,             10.6   ,                        25.4   ,              16   , 1.1120   ,               64.8   ,                  2729   ,
2021-07-01 13:30:22 ,         823.1   ,           1752.8   ,               64.0   ,              65   ,                2190   ,            545   ,          0   ,                        0   ,                   0   ,                    0   ,               51.4   ,                  10.5   ,               31.9   ,              36.9   ,              4.0   ,              6.4   ,                        22.5   ,              16   , 0.9620   ,               64.8   ,                  2727   ,
2021-07-01 13:30:23 ,         823.1   ,           1752.8   ,               64.0   ,              65   ,                2220   ,            545   ,          0   ,                        0   ,                   0   ,                    0   ,               51.1   ,                  10.3   ,               31.8   ,              36.8   ,              4.0   ,              6.2   ,                        22.4   ,              16   , 0.9620   ,               64.8   ,                  2735   ,
2021-07-01 13:30:24 ,         823.1   ,           1752.8   ,               64.0   ,              65   ,                2160   ,            545   ,          0   ,                        0   ,                   0   ,                    0   ,               51.0   ,                  10.2   ,               31.8   ,              36.8   ,              3.9   ,              6.2   ,                        22.4   ,              16   , 0.9620   ,               64.8   ,                  2736   ,
2021-07-01 13:30:25 ,        1123.5   ,           1752.8   ,               69.0   ,              64   ,                2190   ,            854   ,         13   ,                        7   ,                   0   ,                    0   ,               86.5   ,                  44.3   ,               33.2   ,              38.2   ,             16.5   ,             27.7   ,                        37.9   ,               4   , 1.2000   ,               63.6   ,                  2849   ,
2021-07-01 13:30:26 ,        1123.5   ,           1752.8   ,               67.0   ,              64   ,                2160   ,            854   ,          3   ,                        3   ,                   0   ,                    0   ,               65.7   ,                  24.5   ,               32.2   ,              37.2   ,              9.1   ,             15.4   ,                        28.8   ,               4   , 1.2000   ,               62.4   ,                  2848   ,
2021-07-01 13:30:27 ,        1123.5   ,           1752.8   ,               78.0   ,              64   ,                2160   ,            846   ,         99   ,                       40   ,                   0   ,                    2   ,              187.7   ,                 139.3   ,               39.4   ,              44.4   ,             52.5   ,             86.8   ,                        82.3   ,               4   , 1.2000   ,               61.3   ,                  2850   ,
2021-07-01 13:30:28 ,        1123.5   ,           1752.8   ,               81.0   ,              64   ,                2130   ,            858   ,         99   ,                       38   ,                   0   ,                    2   ,              193.7   ,                 145.9   ,               38.7   ,              43.7   ,             54.8   ,             91.2   ,                        84.9   ,               4   , 1.2000   ,               59.9   ,                  2858   ,
2021-07-01 13:30:29 ,        1097.4   ,           1752.8   ,               80.0   ,              66   ,                2160   ,            858   ,         99   ,                       36   ,                   0   ,                    1   ,              170.9   ,                 123.4   ,               38.5   ,              43.5   ,             46.4   ,             77.0   ,                        74.9   ,               2   , 1.1620   ,               58.4   ,                  2865   ,
2021-07-01 13:30:30 ,        1097.4   ,           1752.8   ,               80.0   ,              66   ,                2130   ,            858   ,         99   ,                       35   ,                   0   ,                    2   ,              172.2   ,                 125.2   ,               38.0   ,              43.0   ,             47.0   ,             78.3   ,                        75.5   ,               2   , 1.1620   ,               57.8   ,                  2869   ,
2021-07-01 13:30:31 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2160   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              170.5   ,                 123.5   ,               38.1   ,              43.1   ,             46.3   ,             77.2   ,                        74.8   ,               2   , 1.1620   ,               57.4   ,                  2873   ,
2021-07-01 13:30:32 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2130   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              167.1   ,                 119.9   ,               38.2   ,              43.2   ,             44.9   ,             75.1   ,                        73.3   ,               2   , 1.1370   ,               57.4   ,                  2879   ,
2021-07-01 13:30:33 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2160   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              164.6   ,                 117.4   ,               38.3   ,              43.3   ,             44.2   ,             73.2   ,                        72.2   ,               2   , 1.1370   ,               57.4   ,                  2879   ,
2021-07-01 13:30:34 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2190   ,            858   ,         99   ,                       35   ,                   0   ,                    2   ,              162.9   ,                 115.5   ,               38.4   ,              43.4   ,             43.3   ,             72.2   ,                        71.4   ,               2   , 1.1370   ,               57.4   ,                  2879   ,
2021-07-01 13:30:35 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2190   ,            858   ,         99   ,                       42   ,                   0   ,                    2   ,              162.3   ,                 113.9   ,               39.3   ,              44.3   ,             42.6   ,             71.3   ,                        71.2   ,               2   , 1.1370   ,               57.4   ,                  2879   ,
2021-07-01 13:30:36 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2190   ,            858   ,         99   ,                       40   ,                   0   ,                    2   ,              161.6   ,                 113.3   ,               39.2   ,              44.2   ,             42.3   ,             71.0   ,                        70.9   ,               2   , 1.1250   ,               57.4   ,                  2879   ,
2021-07-01 13:30:37 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2190   ,            858   ,         99   ,                       39   ,                   0   ,                    2   ,              159.0   ,                 111.1   ,               38.9   ,              43.9   ,             41.6   ,             69.5   ,                        69.7   ,               2   , 1.1120   ,               57.4   ,                  2879   ,
2021-07-01 13:30:38 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       36   ,                   0   ,                    2   ,              155.4   ,                 107.8   ,               38.6   ,              43.6   ,             40.2   ,             67.6   ,                        68.2   ,               2   , 1.1120   ,               57.4   ,                  2878   ,
2021-07-01 13:30:39 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       34   ,                   0   ,                    1   ,              160.6   ,                 113.2   ,               38.4   ,              43.4   ,             42.7   ,             70.5   ,                        70.4   ,               2   , 1.1120   ,               57.4   ,                  2878   ,
2021-07-01 13:30:40 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       34   ,                   0   ,                    1   ,              159.3   ,                 112.1   ,               38.3   ,              43.3   ,             42.0   ,             70.0   ,                        69.9   ,               2   , 1.1120   ,               57.3   ,                  2878   ,
2021-07-01 13:30:41 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       34   ,                   0   ,                    2   ,              153.9   ,                 106.7   ,               38.3   ,              43.3   ,             39.8   ,             66.8   ,                        67.5   ,               2   , 1.1120   ,               57.3   ,                  2877   ,
2021-07-01 13:30:42 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2190   ,            858   ,         99   ,                       34   ,                   0   ,                    2   ,              154.2   ,                 107.1   ,               38.1   ,              43.1   ,             40.1   ,             67.0   ,                        67.6   ,               2   , 1.1120   ,               57.3   ,                  2886   ,
2021-07-01 13:30:43 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       37   ,                   0   ,                    2   ,              151.7   ,                 104.3   ,               38.5   ,              43.5   ,             39.1   ,             65.2   ,                        66.6   ,               2   , 1.1120   ,               57.3   ,                  2892   ,
2021-07-01 13:30:44 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       36   ,                   0   ,                    2   ,              150.4   ,                 102.8   ,               38.6   ,              43.6   ,             38.4   ,             64.4   ,                        66.0   ,               2   , 1.1120   ,               57.3   ,                  2895   ,
2021-07-01 13:30:45 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       37   ,                   0   ,                    2   ,              150.1   ,                 102.3   ,               38.8   ,              43.8   ,             38.3   ,             63.9   ,                        65.8   ,               2   , 1.1120   ,               57.3   ,                  2896   ,
2021-07-01 13:30:46 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       34   ,                   0   ,                    2   ,              151.7   ,                 104.4   ,               38.3   ,              43.3   ,             39.1   ,             65.4   ,                        66.5   ,               2   , 1.1120   ,               57.3   ,                  2896   ,
2021-07-01 13:30:47 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       36   ,                   0   ,                    2   ,              156.0   ,                 108.5   ,               38.5   ,              43.5   ,             40.4   ,             68.1   ,                        68.4   ,               2   , 1.1120   ,               57.3   ,                  2896   ,
2021-07-01 13:30:48 ,        1045.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,            858   ,         99   ,                       34   ,                   0   ,                    2   ,              155.1   ,                 108.0   ,               38.1   ,              43.1   ,             40.9   ,             67.1   ,                        68.0   ,               2   , 1.1120   ,               57.3   ,                  2896   ,
2021-07-01 13:30:49 ,        1045.2   ,           1752.8   ,               81.0   ,              67   ,                2220   ,            858   ,         99   ,                       35   ,                   0   ,                    2   ,              155.6   ,                 108.2   ,               38.5   ,              43.5   ,             40.3   ,             67.9   ,                        68.3   ,               2   , 1.1120   ,               57.3   ,                  2896   ,
2021-07-01 13:30:50 ,        1045.2   ,           1752.8   ,               81.0   ,              67   ,                2220   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              158.0   ,                 111.0   ,               38.0   ,              43.0   ,             41.9   ,             69.1   ,                        69.3   ,               2   , 1.1120   ,               57.3   ,                  2895   ,
2021-07-01 13:30:51 ,        1045.2   ,           1752.8   ,               81.0   ,              68   ,                2220   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              161.1   ,                 114.0   ,               38.2   ,              43.2   ,             42.8   ,             71.2   ,                        70.7   ,               2   , 1.1120   ,               57.3   ,                  2895   ,
2021-07-01 13:30:52 ,        1045.2   ,           1752.8   ,               81.0   ,              68   ,                2250   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              157.6   ,                 110.2   ,               38.4   ,              43.4   ,             41.5   ,             68.7   ,                        69.1   ,               2   , 1.1120   ,               57.3   ,                  2895   ,
2021-07-01 13:30:53 ,        1045.2   ,           1752.8   ,               81.0   ,              68   ,                2220   ,            858   ,         99   ,                       34   ,                   0   ,                    2   ,              156.8   ,                 109.2   ,               38.5   ,              43.5   ,             41.2   ,             68.1   ,                        68.8   ,               2   , 1.1120   ,               57.3   ,                  2895   ,
2021-07-01 13:30:54 ,        1045.2   ,           1752.8   ,               81.0   ,              68   ,                2220   ,            858   ,         99   ,                       37   ,                   0   ,                    2   ,              156.6   ,                 109.2   ,               38.5   ,              43.5   ,             41.1   ,             68.1   ,                        68.7   ,               2   , 1.1120   ,               57.3   ,                  2895   ,
2021-07-01 13:30:55 ,        1045.2   ,           1752.8   ,               81.0   ,              68   ,                2220   ,            858   ,         99   ,                       38   ,                   0   ,                    2   ,              156.0   ,                 108.2   ,               38.8   ,              43.8   ,             40.4   ,             67.8   ,                        68.4   ,               2   , 1.1120   ,               57.3   ,                  2895   ,
2021-07-01 13:30:56 ,        1045.2   ,           1752.8   ,               81.0   ,              68   ,                2220   ,            858   ,         99   ,                       38   ,                   0   ,                    1   ,              157.7   ,                 109.8   ,               38.9   ,              43.9   ,             41.5   ,             68.6   ,                        69.2   ,               2   , 1.1120   ,               57.3   ,                  2895   ,
2021-07-01 13:30:57 ,        1045.2   ,           1752.8   ,               72.0   ,              68   ,                2220   ,            159   ,          1   ,                        0   ,                   0   ,                    0   ,               63.9   ,                  22.7   ,               32.2   ,              37.2   ,              8.5   ,             14.1   ,                        28.0   ,              16   , 1.1120   ,               57.5   ,                  2609   ,
2021-07-01 13:30:58 ,        1045.2   ,           1752.8   ,               70.0   ,              68   ,                2250   ,            191   ,          4   ,                        1   ,                   0   ,                    1   ,               59.1   ,                  18.0   ,               32.1   ,              37.1   ,              6.8   ,             11.1   ,                        25.9   ,              16   , 1.1120   ,               65.6   ,                  2628   ,
2021-07-01 13:30:59 ,        1045.2   ,           1752.8   ,               69.0   ,              68   ,                2250   ,            191   ,          4   ,                        3   ,                   0   ,                    0   ,               60.2   ,                  18.9   ,               32.4   ,              37.4   ,              7.1   ,             11.7   ,                        26.4   ,              16   , 1.1120   ,               64.1   ,                  2634   ,
2021-07-01 13:31:00 ,        1045.2   ,           1752.8   ,               69.0   ,              68   ,                2250   ,            191   ,          2   ,                        2   ,                   0   ,                    0   ,               63.8   ,                  22.4   ,               32.4   ,              37.4   ,              8.5   ,             14.0   ,                        28.0   ,              16   , 1.1120   ,               62.6   ,                  2665   ,
2021-07-01 13:31:01 ,        1045.2   ,           1752.8   ,               69.0   ,              68   ,                2220   ,            365   ,          2   ,                        0   ,                   0   ,                    1   ,               60.7   ,                  19.7   ,               32.0   ,              37.0   ,              7.5   ,             12.2   ,                        26.6   ,              16   , 1.1120   ,               62.6   ,                  2681   ,
2021-07-01 13:31:02 ,        1045.2   ,           1752.8   ,               68.0   ,              67   ,                2250   ,            444   ,          1   ,                        1   ,                   0   ,                    0   ,               58.5   ,                  17.5   ,               32.0   ,              37.0   ,              6.6   ,             10.9   ,                        25.7   ,              16   , 1.1120   ,               62.6   ,                  2679   ,
2021-07-01 13:31:03 ,        1045.2   ,           1752.8   ,               67.0   ,              67   ,                2250   ,            460   ,          1   ,                        1   ,                   0   ,                    0   ,               58.3   ,                  17.3   ,               32.0   ,              37.0   ,              6.5   ,             10.8   ,                        25.6   ,              16   , 1.1120   ,               63.5   ,                  2685   ,
2021-07-01 13:31:04 ,        1045.2   ,           1752.8   ,               67.0   ,              67   ,                2220   ,            488   ,          1   ,                        1   ,                   0   ,                    0   ,               58.5   ,                  17.5   ,               32.0   ,              37.0   ,              6.6   ,             10.9   ,                        25.7   ,              16   , 1.1120   ,               63.6   ,                  2723   ,
2021-07-01 13:31:05 ,        1045.2   ,           1752.8   ,               67.0   ,              66   ,                2220   ,            544   ,          1   ,                        1   ,                   0   ,                    0   ,               58.3   ,                  17.3   ,               32.0   ,              37.0   ,              6.5   ,             10.8   ,                        25.6   ,              16   , 1.1120   ,               63.9   ,                  2723   ,
2021-07-01 13:31:06 ,        1045.2   ,           1752.8   ,               66.0   ,              66   ,                2250   ,            544   ,          0   ,                        1   ,                   0   ,                    0   ,               58.0   ,                  17.1   ,               31.9   ,              36.9   ,              6.5   ,             10.6   ,                        25.5   ,              16   , 1.1120   ,               64.6   ,                  2721   ,
2021-07-01 13:31:07 ,        1045.2   ,           1752.8   ,               66.0   ,              66   ,                2190   ,            545   ,          0   ,                        0   ,                   0   ,                    0   ,               57.9   ,                  17.0   ,               31.9   ,              36.9   ,              6.4   ,             10.6   ,                        25.4   ,              16   , 1.1120   ,               64.8   ,                  2728   ,
2021-07-01 13:31:08 ,        1045.2   ,           1752.8   ,               66.0   ,              66   ,                2220   ,            545   ,          0   ,                        0   ,                   0   ,                    0   ,               57.7   ,                  16.9   ,               31.8   ,              36.8   ,              6.4   ,             10.5   ,                        25.3   ,              16   , 1.1120   ,               64.8   ,                  2727   ,
2021-07-01 13:31:09 ,        1045.2   ,           1752.8   ,               66.0   ,              65   ,                2190   ,            545   ,          0   ,                        0   ,                   0   ,                    0   ,               57.8   ,                  16.9   ,               31.8   ,              36.8   ,              6.4   ,             10.5   ,                        25.3   ,              16   , 1.1120   ,               64.9   ,                  2725   ,
2021-07-01 13:31:10 ,        1045.2   ,           1752.8   ,               65.0   ,              65   ,                2160   ,            545   ,          0   ,                        0   ,                   0   ,                    0   ,               57.8   ,                  16.9   ,               31.8   ,              36.8   ,              6.4   ,             10.5   ,                        25.3   ,              16   , 1.1120   ,               64.9   ,                  2738   ,
2021-07-01 13:31:11 ,        1123.5   ,           1752.8   ,               68.0   ,              65   ,                2190   ,            854   ,         12   ,                        6   ,                   0   ,                    0   ,               80.0   ,                  37.7   ,               33.2   ,              38.2   ,             14.1   ,             23.6   ,                        35.1   ,               4   , 1.2000   ,               63.9   ,                  2844   ,
2021-07-01 13:31:12 ,        1123.5   ,           1752.8   ,               67.0   ,              65   ,                2160   ,            854   ,          3   ,                        3   ,                   0   ,                    0   ,               65.8   ,                  24.5   ,               32.2   ,              37.2   ,              9.1   ,             15.4   ,                        28.8   ,               4   , 1.2000   ,               62.4   ,                  2842   ,
2021-07-01 13:31:13 ,        1123.5   ,           1752.8   ,               79.0   ,              65   ,                2160   ,            846   ,         99   ,                       42   ,                   0   ,                    2   ,              187.9   ,                 139.7   ,               39.2   ,              44.2   ,             52.8   ,             86.9   ,                        82.4   ,               4   , 1.2000   ,               61.0   ,                  2854   ,
2021-07-01 13:31:14 ,        1123.5   ,           1752.8   ,               81.0   ,              65   ,                2130   ,            858   ,         99   ,                       37   ,                   0   ,                    2   ,              194.3   ,                 146.5   ,               38.8   ,              43.8   ,             55.1   ,             91.4   ,                        85.2   ,               4   , 1.2000   ,               59.6   ,                  2865   ,
2021-07-01 13:31:15 ,        1097.4   ,           1752.8   ,               80.0   ,              66   ,                2160   ,            858   ,         99   ,                       37   ,                   0   ,                    1   ,              173.3   ,                 125.8   ,               38.5   ,              43.5   ,             47.1   ,             78.8   ,                        76.0   ,               2   , 1.1620   ,               58.4   ,                  2865   ,
2021-07-01 13:31:16 ,        1097.4   ,           1752.8   ,               80.0   ,              66   ,                2130   ,            858   ,         99   ,                       36   ,                   0   ,                    2   ,              172.0   ,                 125.0   ,               38.1   ,              43.1   ,             46.9   ,             78.1   ,                        75.5   ,               2   , 1.1620   ,               57.6   ,                  2867   ,
2021-07-01 13:31:17 ,        1084.4   ,           1752.8   ,               80.0   ,              67   ,                2160   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              166.3   ,                 119.3   ,               38.0   ,              43.0   ,             44.7   ,             74.6   ,                        72.9   ,               2   , 1.1500   ,               57.3   ,                  2869   ,
2021-07-01 13:31:18 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2190   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              168.9   ,                 121.6   ,               38.4   ,              43.4   ,             45.5   ,             76.0   ,                        74.1   ,               2   , 1.1370   ,               57.3   ,                  2876   ,
2021-07-01 13:31:19 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2190   ,            858   ,         99   ,                       33   ,                   0   ,                    2   ,              159.7   ,                 112.6   ,               38.2   ,              43.2   ,             42.4   ,             70.1   ,                        70.1   ,               2   , 1.1250   ,               57.3   ,                  2878   ,
2021-07-01 13:31:20 ,        1058.2   ,           1752.8   ,               79.0   ,              67   ,                2190   ,            858   ,         99   ,                       35   ,                   0   ,                    2   ,              159.8   ,                 112.8   ,               38.1   ,              43.1   ,             42.3   ,             70.5   ,                        70.1   ,               2   , 1.1250   ,               57.3   ,                  2878   ,
2021-07-01 13:31:21 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2190   ,            858   ,         99   ,                       42   ,                   0   ,                    2   ,              158.6   ,                 110.4   ,               39.1   ,              44.1   ,             41.5   ,             69.0   ,                        69.5   ,               2   , 1.1250   ,               57.3   ,                  2878   ,
2021-07-01 13:31:22 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2190   ,            858   ,         99   ,                       41   ,                   0   ,                    2   ,              161.6   ,                 113.4   ,               39.2   ,              44.2   ,             42.4   ,             71.0   ,                        70.9   ,               2   , 1.1250   ,               57.3   ,                  2878   ,
